date,department,patient_count,admissions,discharges,beds_occupied,total_beds,staff_on_duty,avg_wait_time,rain_flag
2024-08-17,SURGERY,19,10,9,18,25,18,31.2,0
2024-08-18,ER,127,44,33,45,50,22,37.0,1
2024-08-18,ICU,21,14,10,18,20,21,29.0,1
2024-08-18,OPD,84,8,7,39,40,16,17.7,1
2024-08-18,SURGERY,27,14,9,25,25,16,55.9,1
2024-08-19,ER,165,57,45,35,50,16,66.1,0
2024-08-19,ICU,21,14,11,18,20,15,32.2,0
2024-08-19,OPD,113,11,9,31,40,15,29.3,0
2024-08-19,SURGERY,25,13,11,22,25,24,46.8,0
2024-08-20,ER,149,52,41,40,50,23,49.9,0
2024-08-20,ICU,26,18,15,20,20,22,34.2,0
2024-08-20,OPD,79,7,5,37,40,24,17.1,0
2024-08-20,SURGERY,37,20,16,25,25,16,65.9,0
2024-08-21,ER,166,58,49,48,50,16,63.3,0
2024-08-21,ICU,16,11,8,20,20,24,18.9,0
2024-08-21,OPD,96,9,6,38,40,23,21.5,0
2024-08-21,SURGERY,21,11,8,20,25,23,43.2,0
2024-08-22,ER,119,41,31,35,50,20,37.1,0
2024-08-22,ICU,31,21,17,15,20,23,37.1,0
2024-08-22,OPD,82,8,7,24,40,24,16.5,0
2024-08-22,SURGERY,28,15,13,20,25,19,57.0,0
2024-08-23,ER,135,47,42,41,50,17,49.8,0
2024-08-23,ICU,32,22,17,16,20,22,45.2,0
2024-08-23,OPD,65,6,4,40,40,23,14.2,0
2024-08-23,SURGERY,29,15,11,25,25,23,58.4,0
2024-08-24,ER,152,53,39,33,50,14,55.6,1
2024-08-24,ICU,28,19,13,15,20,24,35.2,1
2024-08-24,OPD,76,7,5,31,40,14,18.2,1
2024-08-24,SURGERY,23,12,11,19,25,15,44.4,1
2024-08-25,ER,149,52,38,47,50,13,52.6,0
2024-08-25,ICU,24,16,11,16,20,17,33.3,0
2024-08-25,OPD,76,7,6,34,40,24,16.4,0
2024-08-25,SURGERY,21,11,8,24,25,18,40.2,0
2024-08-26,ER,138,48,43,48,50,22,47.9,0
2024-08-26,ICU,24,16,14,13,20,17,31.2,0
2024-08-26,OPD,94,9,8,36,40,25,22.7,0
2024-08-26,SURGERY,42,23,18,19,25,23,90.2,0
2024-08-27,ER,158,55,47,36,50,24,62.3,0
2024-08-27,ICU,20,14,11,12,20,21,27.6,0
2024-08-27,OPD,108,10,8,32,40,23,28.5,0
2024-08-27,SURGERY,36,19,15,18,25,26,56.6,0
2024-08-28,ER,175,61,45,35,50,28,67.4,1
2024-08-28,ICU,34,23,19,18,20,14,44.7,1
2024-08-28,OPD,88,8,6,37,40,24,20.1,1
2024-08-28,SURGERY,40,22,19,17,25,18,65.5,1
2024-08-29,ER,128,44,38,31,50,23,38.3,0
2024-08-29,ICU,19,13,11,19,20,21,20.9,0
2024-08-29,OPD,94,9,6,24,40,24,20.2,0
2024-08-29,SURGERY,48,26,22,25,25,23,75.0,0
2024-08-30,ER,122,42,34,44,50,19,46.8,1
2024-08-30,ICU,28,19,17,14,20,17,33.6,1
2024-08-30,OPD,112,11,10,28,40,18,26.1,1
2024-08-30,SURGERY,40,22,15,15,25,28,84.3,1
2024-08-31,ER,118,41,37,35,50,14,35.9,1
2024-08-31,ICU,16,11,7,13,20,24,23.7,1
2024-08-31,OPD,80,8,6,35,40,23,20.5,1
2024-08-31,SURGERY,26,14,11,16,25,15,46.2,1
2024-09-01,ER,74,25,18,41,50,20,22.5,1
2024-09-01,ICU,26,18,15,17,20,24,29.2,1
2024-09-01,OPD,90,9,6,29,40,16,20.7,1
2024-09-01,SURGERY,30,16,11,15,25,21,49.2,1
2024-09-02,ER,144,50,42,30,50,23,46.6,0
2024-09-02,ICU,29,20,17,12,20,28,32.1,0
2024-09-02,OPD,93,9,8,37,40,12,23.5,0
2024-09-02,SURGERY,39,21,18,18,25,21,64.1,0
2024-09-03,ER,133,46,39,47,50,27,51.4,0
2024-09-03,ICU,29,20,15,15,20,21,34.4,0
2024-09-03,OPD,94,9,6,32,40,21,25.5,0
2024-09-03,SURGERY,36,19,13,20,25,15,60.2,0
2024-09-04,ER,113,39,32,46,50,17,43.2,0
2024-09-04,ICU,26,18,15,14,20,20,32.2,0
2024-09-04,OPD,78,7,5,26,40,23,19.6,0
2024-09-04,SURGERY,31,17,15,21,25,14,48.7,0
2024-09-05,ER,122,42,34,37,50,14,43.1,0
2024-09-05,ICU,21,14,10,15,20,22,24.2,0
2024-09-05,OPD,118,11,8,35,40,23,28.7,0
2024-09-05,SURGERY,41,22,20,20,25,20,67.2,0
2024-09-06,ER,180,62,54,43,50,23,62.2,0
2024-09-06,ICU,20,14,12,16,20,13,22.7,0
2024-09-06,OPD,90,9,6,37,40,19,19.8,0
2024-09-06,SURGERY,28,15,14,22,25,13,54.6,0
2024-09-07,ER,90,31,23,42,50,18,37.3,0
2024-09-07,ICU,15,10,7,18,20,13,19.4,0
2024-09-07,OPD,84,8,7,39,40,17,21.9,0
2024-09-07,SURGERY,24,13,10,19,25,16,45.9,0
2024-09-08,ER,127,44,38,39,50,25,44.9,0
2024-09-08,ICU,21,14,10,18,20,18,23.3,0
2024-09-08,OPD,98,9,7,34,40,20,20.9,0
2024-09-08,SURGERY,18,9,8,15,25,21,38.7,0
2024-09-09,ER,166,58,45,50,50,26,56.8,0
2024-09-09,ICU,29,20,17,12,20,23,39.9,0
2024-09-09,OPD,76,7,5,37,40,16,18.8,0
2024-09-09,SURGERY,40,22,18,23,25,13,72.1,0
2024-09-10,ER,168,58,45,50,50,24,57.0,1
2024-09-10,ICU,27,18,13,12,20,17,36.4,1
2024-09-10,OPD,92,9,7,34,40,17,19.6,1
2024-09-10,SURGERY,36,19,14,19,25,24,65.1,1
2024-09-11,ER,183,64,59,37,50,20,63.5,0
2024-09-11,ICU,25,17,13,12,20,19,38.8,0
2024-09-11,OPD,100,10,7,34,40,21,23.1,0
2024-09-11,SURGERY,30,16,12,20,25,16,59.5,0
2024-09-12,ER,123,43,33,32,50,14,37.8,0
2024-09-12,ICU,29,20,17,17,20,23,32.2,0
2024-09-12,OPD,71,7,6,37,40,23,19.7,0
2024-09-12,SURGERY,32,17,13,23,25,23,65.4,0
2024-09-13,ER,140,49,44,50,50,17,46.2,0
2024-09-13,ICU,25,17,14,15,20,21,33.1,0
2024-09-13,OPD,87,8,5,40,40,12,18.4,0
2024-09-13,SURGERY,37,20,17,24,25,19,75.0,0
2024-09-14,ER,119,41,33,36,50,23,35.5,0
2024-09-14,ICU,21,14,12,13,20,17,30.3,0
2024-09-14,OPD,54,5,4,31,40,20,13.4,0
2024-09-14,SURGERY,24,13,10,19,25,16,41.6,0
2024-09-15,ER,130,45,41,42,50,16,52.0,0
2024-09-15,ICU,22,15,13,17,20,15,34.2,0
2024-09-15,OPD,48,4,3,37,40,16,10.7,0
2024-09-15,SURGERY,28,15,12,20,25,14,58.7,0
2024-09-16,ER,98,34,26,32,50,18,37.8,0
2024-09-16,ICU,25,17,16,19,20,19,36.0,0
2024-09-16,OPD,115,11,9,29,40,27,32.8,0
2024-09-16,SURGERY,30,16,11,25,25,21,56.3,0
2024-09-17,ER,122,42,32,32,50,14,45.9,0
2024-09-17,ICU,27,18,15,20,20,17,39.8,0
2024-09-17,OPD,69,6,4,25,40,26,16.7,0
2024-09-17,SURGERY,31,17,12,17,25,26,58.1,0
2024-09-18,ER,152,53,43,31,50,15,50.2,0
2024-09-18,ICU,22,15,11,18,20,22,32.0,0
2024-09-18,OPD,86,8,6,39,40,15,22.4,0
2024-09-18,SURGERY,38,20,15,19,25,18,70.4,0
2024-09-19,ER,169,59,43,50,50,14,58.0,1
2024-09-19,ICU,29,20,17,17,20,25,32.3,1
2024-09-19,OPD,98,9,7,35,40,22,19.7,1
2024-09-19,SURGERY,42,23,17,24,25,21,80.0,1
2024-09-20,ER,137,47,36,36,50,21,47.0,0
2024-09-20,ICU,26,18,15,15,20,22,38.0,0
2024-09-20,OPD,83,8,5,40,40,26,20.6,0
2024-09-20,SURGERY,34,18,13,25,25,17,74.3,0
2024-09-21,ER,84,29,20,50,50,24,26.4,0
2024-09-21,ICU,18,12,10,20,20,17,28.0,0
2024-09-21,OPD,56,5,4,26,40,24,12.7,0
2024-09-21,SURGERY,20,11,9,24,25,17,39.7,0
2024-09-22,ER,126,44,38,39,50,20,44.6,1
2024-09-22,ICU,22,15,13,20,20,25,27.6,1
2024-09-22,OPD,88,8,6,32,40,18,18.7,1
2024-09-22,SURGERY,27,14,12,21,25,22,44.2,1
2024-09-23,ER,148,51,36,41,50,20,56.4,0
2024-09-23,ICU,27,18,15,14,20,19,34.1,0
2024-09-23,OPD,96,9,8,25,40,17,27.4,0
2024-09-23,SURGERY,30,16,13,25,25,21,53.0,0
2024-09-24,ER,143,50,39,48,50,23,59.5,0
2024-09-24,ICU,26,18,13,13,20,18,30.6,0
2024-09-24,OPD,90,9,7,37,40,22,18.8,0
2024-09-24,SURGERY,24,13,11,22,25,19,42.2,0
2024-09-25,ER,143,50,45,39,50,26,57.6,0
2024-09-25,ICU,33,23,18,14,20,12,43.9,0
2024-09-25,OPD,85,8,7,39,40,17,18.0,0
2024-09-25,SURGERY,31,17,14,22,25,18,52.1,0
2024-09-26,ER,168,58,53,42,50,24,55.3,1
2024-09-26,ICU,29,20,16,17,20,18,39.5,1
2024-09-26,OPD,119,11,9,25,40,15,27.3,1
2024-09-26,SURGERY,33,18,15,20,25,18,67.8,1
2024-09-27,ER,155,54,47,34,50,26,57.1,0
2024-09-27,ICU,27,18,16,13,20,15,40.5,0
2024-09-27,OPD,88,8,5,35,40,22,21.5,0
2024-09-27,SURGERY,36,19,13,25,25,20,63.7,0
2024-09-28,ER,126,44,41,39,50,22,52.6,0
2024-09-28,ICU,22,15,12,13,20,25,27.5,0
2024-09-28,OPD,52,5,4,35,40,21,12.4,0
2024-09-28,SURGERY,30,16,13,24,25,23,62.9,0
2024-09-29,ER,119,41,29,46,50,20,35.8,1
2024-09-29,ICU,21,14,12,19,20,26,26.6,1
2024-09-29,OPD,78,7,6,33,40,26,16.2,1
2024-09-29,SURGERY,29,15,11,23,25,22,47.5,1
2024-09-30,ER,186,65,50,33,50,27,53.9,1
2024-09-30,ICU,28,19,17,15,20,17,30.4,1
2024-09-30,OPD,88,8,5,31,40,28,20.6,1
2024-09-30,SURGERY,38,20,18,20,25,23,79.7,1
2024-10-01,ER,143,50,38,50,50,18,52.2,0
2024-10-01,ICU,29,20,16,19,20,21,40.2,0
2024-10-01,OPD,98,9,8,26,40,22,24.1,0
2024-10-01,SURGERY,30,16,13,16,25,23,63.2,0
2024-10-02,ER,213,74,59,38,50,24,85.7,1
2024-10-02,ICU,29,20,17,14,20,23,43.1,1
2024-10-02,OPD,120,12,9,35,40,15,32.7,1
2024-10-02,SURGERY,39,21,16,25,25,15,65.1,1
2024-10-03,ER,151,52,49,50,50,19,55.2,0
2024-10-03,ICU,28,19,16,17,20,26,38.1,0
2024-10-03,OPD,106,10,8,39,40,21,26.2,0
2024-10-03,SURGERY,40,22,17,20,25,18,74.9,0
2024-10-04,ER,158,55,39,34,50,20,47.5,0
2024-10-04,ICU,23,16,11,16,20,14,26.0,0
2024-10-04,OPD,82,8,6,33,40,16,23.0,0
2024-10-04,SURGERY,36,19,16,23,25,27,71.1,0
2024-10-05,ER,140,49,40,34,50,19,45.2,1
2024-10-05,ICU,20,14,12,15,20,16,24.3,1
2024-10-05,OPD,92,9,6,30,40,24,23.4,1
2024-10-05,SURGERY,37,20,15,25,25,16,67.4,1
2024-10-06,ER,85,29,22,39,50,21,29.4,0
2024-10-06,ICU,15,10,8,18,20,21,16.6,0
2024-10-06,OPD,65,6,4,37,40,18,13.8,0
2024-10-06,SURGERY,27,14,13,17,25,18,48.9,0
2024-10-07,ER,128,44,33,42,50,22,48.5,0
2024-10-07,ICU,30,21,19,20,20,20,33.1,0
2024-10-07,OPD,95,9,7,32,40,19,21.8,0
2024-10-07,SURGERY,35,19,17,25,25,25,70.7,0
2024-10-08,ER,109,38,31,34,50,16,42.6,0
2024-10-08,ICU,20,14,13,12,20,24,23.4,0
2024-10-08,OPD,93,9,6,40,40,28,24.6,0
2024-10-08,SURGERY,23,12,10,24,25,15,50.6,0
2024-10-09,ER,161,56,51,50,50,14,65.3,0
2024-10-09,ICU,24,16,11,18,20,17,35.0,0
2024-10-09,OPD,133,13,9,40,40,19,35.0,0
2024-10-09,SURGERY,47,25,20,24,25,13,80.1,0
2024-10-10,ER,136,47,43,48,50,16,50.4,0
2024-10-10,ICU,24,16,13,17,20,18,33.3,0
2024-10-10,OPD,103,10,8,30,40,22,24.3,0
2024-10-10,SURGERY,43,23,16,25,25,24,80.9,0
2024-10-11,ER,126,44,30,39,50,20,47.7,1
2024-10-11,ICU,22,15,13,16,20,21,33.8,1
2024-10-11,OPD,95,9,6,32,40,27,21.5,1
2024-10-11,SURGERY,43,23,19,21,25,24,73.6,1
2024-10-12,ER,115,40,37,40,50,15,42.2,0
2024-10-12,ICU,22,15,11,12,20,22,25.1,0
2024-10-12,OPD,51,5,4,39,40,20,12.8,0
2024-10-12,SURGERY,14,7,5,19,25,21,22.5,0
2024-10-13,ER,123,43,36,43,50,17,43.3,0
2024-10-13,ICU,15,10,7,13,20,20,20.7,0
2024-10-13,OPD,40,4,3,24,40,16,8.2,0
2024-10-13,SURGERY,27,14,10,17,25,22,45.5,0
2024-10-14,ER,177,61,49,45,50,23,58.8,1
2024-10-14,ICU,28,19,16,12,20,18,35.2,1
2024-10-14,OPD,97,9,6,40,40,14,25.2,1
2024-10-14,SURGERY,39,21,18,17,25,22,74.3,1
2024-10-15,ER,132,46,35,34,50,22,44.7,0
2024-10-15,ICU,19,13,11,13,20,25,24.6,0
2024-10-15,OPD,80,8,5,24,40,18,16.1,0
2024-10-15,SURGERY,37,20,17,23,25,16,76.6,0
2024-10-16,ER,146,51,37,49,50,16,43.0,0
2024-10-16,ICU,25,17,13,17,20,15,37.0,0
2024-10-16,OPD,76,7,5,27,40,16,18.9,0
2024-10-16,SURGERY,34,18,15,18,25,19,64.8,0
2024-10-17,ER,94,32,24,40,50,21,35.7,0
2024-10-17,ICU,25,17,15,20,20,21,37.3,0
2024-10-17,OPD,109,10,9,28,40,25,30.9,0
2024-10-17,SURGERY,27,14,10,23,25,20,51.7,0
2024-10-18,ER,148,51,43,39,50,16,45.7,1
2024-10-18,ICU,29,20,14,14,20,21,43.6,1
2024-10-18,OPD,120,12,9,32,40,17,24.4,1
2024-10-18,SURGERY,37,20,17,15,25,27,77.6,1
2024-10-19,ER,90,31,26,47,50,27,33.9,0
2024-10-19,ICU,11,7,5,14,20,18,16.7,0
2024-10-19,OPD,68,6,4,37,40,19,19.0,0
2024-10-19,SURGERY,36,19,15,15,25,12,56.9,0
2024-10-20,ER,110,38,27,50,50,14,40.4,0
2024-10-20,ICU,18,12,10,13,20,21,20.5,0
2024-10-20,OPD,71,7,5,39,40,20,14.7,0
2024-10-20,SURGERY,26,14,12,24,25,25,48.1,0
2024-10-21,ER,143,50,38,50,50,20,43.2,1
2024-10-21,ICU,31,21,16,16,20,23,44.3,1
2024-10-21,OPD,106,10,7,37,40,22,30.3,1
2024-10-21,SURGERY,40,22,15,19,25,15,77.3,1
2024-10-22,ER,140,49,38,34,50,19,44.7,1
2024-10-22,ICU,33,23,20,15,20,27,49.0,1
2024-10-22,OPD,112,11,10,26,40,24,30.9,1
2024-10-22,SURGERY,37,20,16,25,25,17,75.7,1
2024-10-23,ER,182,63,51,32,50,13,67.0,1
2024-10-23,ICU,26,18,12,17,20,24,38.9,1
2024-10-23,OPD,92,9,8,35,40,24,19.7,1
2024-10-23,SURGERY,36,19,13,21,25,14,78.5,1
2024-10-24,ER,102,35,32,44,50,20,41.9,0
2024-10-24,ICU,26,18,14,13,20,23,39.0,0
2024-10-24,OPD,65,6,4,33,40,24,14.4,0
2024-10-24,SURGERY,28,15,13,18,25,19,59.7,0
2024-10-25,ER,96,33,23,50,50,23,33.9,0
2024-10-25,ICU,24,16,13,18,20,22,32.8,0
2024-10-25,OPD,87,8,6,40,40,19,23.9,0
2024-10-25,SURGERY,33,18,13,15,25,14,51.6,0
2024-10-26,ER,83,29,23,36,50,17,27.9,0
2024-10-26,ICU,14,9,7,13,20,19,20.6,0
2024-10-26,OPD,73,7,6,24,40,17,19.9,0
2024-10-26,SURGERY,23,12,8,17,25,23,48.9,0
2024-10-27,ER,111,38,35,45,50,20,34.5,0
2024-10-27,ICU,15,10,7,14,20,20,21.3,0
2024-10-27,OPD,69,6,4,33,40,22,14.7,0
2024-10-27,SURGERY,33,18,13,24,25,14,68.7,0
2024-10-28,ER,173,60,42,45,50,21,55.5,1
2024-10-28,ICU,27,18,13,15,20,27,38.7,1
2024-10-28,OPD,106,10,9,30,40,17,25.5,1
2024-10-28,SURGERY,38,20,15,20,25,20,84.3,1
2024-10-29,ER,140,49,35,33,50,14,50.9,0
2024-10-29,ICU,23,16,11,17,20,26,31.8,0
2024-10-29,OPD,87,8,7,30,40,17,20.2,0
2024-10-29,SURGERY,36,19,17,24,25,21,73.7,0
2024-10-30,ER,119,41,31,47,50,25,42.0,0
2024-10-30,ICU,21,14,9,17,20,23,22.9,0
2024-10-30,OPD,71,7,5,30,40,19,18.0,0
2024-10-30,SURGERY,26,14,9,17,25,25,54.9,0
2024-10-31,ER,135,47,34,47,50,21,43.2,1
2024-10-31,ICU,29,20,16,16,20,16,34.4,1
2024-10-31,OPD,91,9,6,28,40,18,23.1,1
2024-10-31,SURGERY,42,23,19,17,25,19,88.4,1
2024-11-01,ER,161,56,42,33,50,24,51.7,1
2024-11-01,ICU,21,14,13,18,20,14,32.1,1
2024-11-01,OPD,112,11,10,28,40,23,31.6,1
2024-11-01,SURGERY,44,24,20,20,25,12,73.9,1
2024-11-02,ER,99,34,26,40,50,20,32.0,1
2024-11-02,ICU,23,16,12,17,20,23,32.6,1
2024-11-02,OPD,66,6,4,39,40,23,18.8,1
2024-11-02,SURGERY,30,16,14,24,25,24,60.9,1
2024-11-03,ER,78,27,21,40,50,26,27.0,0
2024-11-03,ICU,12,8,7,12,20,18,13.9,0
2024-11-03,OPD,62,6,5,31,40,26,14.9,0
2024-11-03,SURGERY,25,13,10,21,25,24,49.0,0
2024-11-04,ER,131,45,37,42,50,23,43.5,0
2024-11-04,ICU,20,14,10,17,20,19,26.5,0
2024-11-04,OPD,84,8,6,26,40,26,17.8,0
2024-11-04,SURGERY,36,19,15,22,25,15,66.7,0
2024-11-05,ER,139,48,36,34,50,19,41.8,0
2024-11-05,ICU,25,17,15,18,20,25,27.6,0
2024-11-05,OPD,80,8,5,30,40,22,22.1,0
2024-11-05,SURGERY,41,22,17,22,25,16,69.0,0
2024-11-06,ER,115,40,34,31,50,17,41.8,0
2024-11-06,ICU,26,18,15,15,20,21,29.9,0
2024-11-06,OPD,105,10,7,36,40,20,23.5,0
2024-11-06,SURGERY,37,20,18,17,25,28,66.3,0
2024-11-07,ER,135,47,39,47,50,22,41.5,0
2024-11-07,ICU,23,16,12,17,20,23,25.3,0
2024-11-07,OPD,103,10,7,34,40,15,28.6,0
2024-11-07,SURGERY,27,14,11,18,25,25,41.9,0
2024-11-08,ER,119,41,37,40,50,15,35.4,0
2024-11-08,ICU,23,16,13,17,20,26,33.7,0
2024-11-08,OPD,106,10,9,32,40,24,23.9,0
2024-11-08,SURGERY,36,19,15,22,25,20,73.4,0
2024-11-09,ER,84,29,21,39,50,17,25.9,0
2024-11-09,ICU,17,11,7,13,20,17,20.3,0
2024-11-09,OPD,59,5,3,27,40,22,14.8,0
2024-11-09,SURGERY,22,12,10,15,25,20,48.9,0
2024-11-10,ER,141,49,43,36,50,27,42.1,1
2024-11-10,ICU,16,11,8,18,20,26,20.4,1
2024-11-10,OPD,99,9,7,38,40,24,20.2,1
2024-11-10,SURGERY,34,18,14,17,25,12,57.1,1
2024-11-11,ER,183,64,51,50,50,25,74.3,1
2024-11-11,ICU,27,18,13,16,20,21,30.4,1
2024-11-11,OPD,101,10,7,40,40,26,27.9,1
2024-11-11,SURGERY,32,17,12,22,25,23,53.3,1
2024-11-12,ER,149,52,37,46,50,15,59.6,1
2024-11-12,ICU,30,21,15,12,20,19,40.1,1
2024-11-12,OPD,120,12,8,27,40,14,33.4,1
2024-11-12,SURGERY,34,18,15,15,25,24,56.0,1
2024-11-13,ER,153,53,41,46,50,18,59.3,1
2024-11-13,ICU,28,19,17,15,20,16,39.4,1
2024-11-13,OPD,84,8,5,38,40,14,20.9,1
2024-11-13,SURGERY,43,23,18,18,25,25,90.2,1
2024-11-14,ER,124,43,33,48,50,16,46.2,0
2024-11-14,ICU,24,16,11,13,20,15,36.0,0
2024-11-14,OPD,83,8,7,27,40,23,19.4,0
2024-11-14,SURGERY,30,16,11,18,25,22,58.4,0
2024-11-15,ER,139,48,44,39,50,22,55.8,0
2024-11-15,ICU,24,16,14,15,20,19,28.4,0
2024-11-15,OPD,84,8,6,37,40,19,20.4,0
2024-11-15,SURGERY,31,17,14,16,25,18,68.3,0
2024-11-16,ER,127,44,37,37,50,21,44.5,1
2024-11-16,ICU,27,18,14,19,20,19,32.4,1
2024-11-16,OPD,79,7,6,25,40,16,18.3,1
2024-11-16,SURGERY,35,19,13,25,25,23,75.2,1
2024-11-17,ER,91,31,22,50,50,17,37.5,1
2024-11-17,ICU,22,15,12,12,20,23,33.8,1
2024-11-17,OPD,62,6,5,29,40,20,16.3,1
2024-11-17,SURGERY,22,12,11,19,25,20,41.6,1
2024-11-18,ER,124,43,31,47,50,24,38.8,0
2024-11-18,ICU,29,20,18,17,20,21,33.0,0
2024-11-18,OPD,102,10,7,35,40,21,20.9,0
2024-11-18,SURGERY,36,19,15,23,25,12,56.0,0
2024-11-19,ER,107,37,28,32,50,15,43.0,0
2024-11-19,ICU,24,16,12,19,20,22,35.2,0
2024-11-19,OPD,94,9,6,36,40,24,23.5,0
2024-11-19,SURGERY,35,19,15,21,25,19,78.0,0
2024-11-20,ER,101,35,31,50,50,27,41.6,0
2024-11-20,ICU,21,14,11,18,20,26,29.3,0
2024-11-20,OPD,89,8,6,27,40,25,21.5,0
2024-11-20,SURGERY,37,20,18,19,25,20,60.9,0
2024-11-21,ER,93,32,28,41,50,17,33.1,0
2024-11-21,ICU,24,16,13,12,20,15,27.7,0
2024-11-21,OPD,91,9,6,40,40,25,21.4,0
2024-11-21,SURGERY,39,21,19,16,25,21,85.4,0
2024-11-22,ER,175,61,51,45,50,23,58.3,1
2024-11-22,ICU,30,21,15,16,20,19,34.6,1
2024-11-22,OPD,92,9,6,24,40,25,23.2,1
2024-11-22,SURGERY,30,16,14,25,25,19,58.7,1
2024-11-23,ER,112,39,27,49,50,15,35.2,1
2024-11-23,ICU,25,17,16,16,20,18,29.4,1
2024-11-23,OPD,96,9,6,28,40,17,27.6,1
2024-11-23,SURGERY,33,18,16,16,25,24,56.4,1
2024-11-24,ER,114,39,31,38,50,21,45.3,0
2024-11-24,ICU,20,14,11,14,20,21,26.1,0
2024-11-24,OPD,59,5,4,33,40,18,14.1,0
2024-11-24,SURGERY,25,13,10,25,25,18,43.6,0
2024-11-25,ER,175,61,50,42,50,20,68.0,0
2024-11-25,ICU,21,14,9,20,20,20,31.6,0
2024-11-25,OPD,111,11,7,35,40,22,24.8,0
2024-11-25,SURGERY,33,18,13,20,25,26,53.1,0
2024-11-26,ER,188,65,56,49,50,21,57.7,1
2024-11-26,ICU,23,16,11,16,20,22,33.6,1
2024-11-26,OPD,111,11,8,39,40,21,26.5,1
2024-11-26,SURGERY,36,19,15,18,25,22,58.8,1
2024-11-27,ER,110,38,32,32,50,24,36.6,0
2024-11-27,ICU,25,17,14,19,20,19,33.2,0
2024-11-27,OPD,103,10,7,34,40,25,28.4,0
2024-11-27,SURGERY,30,16,11,25,25,20,59.5,0
2024-11-28,ER,108,37,34,50,50,26,33.7,0
2024-11-28,ICU,24,16,12,12,20,16,27.7,0
2024-11-28,OPD,88,8,7,33,40,16,20.8,0
2024-11-28,SURGERY,37,20,18,19,25,17,59.0,0
2024-11-29,ER,159,55,49,44,50,17,61.4,0
2024-11-29,ICU,24,16,11,19,20,21,30.5,0
2024-11-29,OPD,115,11,9,29,40,20,26.5,0
2024-11-29,SURGERY,36,19,16,21,25,15,68.1,0
2024-11-30,ER,97,33,28,45,50,20,36.9,0
2024-11-30,ICU,12,8,6,13,20,24,16.2,0
2024-11-30,OPD,63,6,4,38,40,19,17.1,0
2024-11-30,SURGERY,24,13,9,21,25,23,47.4,0
2024-12-01,ER,125,43,35,50,50,25,48.8,0
2024-12-01,ICU,20,14,11,15,20,16,28.3,0
2024-12-01,OPD,51,5,3,25,40,22,11.1,0
2024-12-01,SURGERY,27,14,11,20,25,18,42.6,0
2024-12-02,ER,154,53,41,31,50,17,62.4,0
2024-12-02,ICU,30,21,18,20,20,16,46.0,0
2024-12-02,OPD,101,10,9,24,40,16,26.7,0
2024-12-02,SURGERY,38,20,14,23,25,19,77.5,0
2024-12-03,ER,141,49,38,41,50,15,45.7,0
2024-12-03,ICU,26,18,13,15,20,23,34.8,0
2024-12-03,OPD,106,10,8,25,40,26,30.5,0
2024-12-03,SURGERY,28,15,13,21,25,22,59.6,0
2024-12-04,ER,153,53,49,43,50,24,50.2,1
2024-12-04,ICU,25,17,13,14,20,22,30.6,1
2024-12-04,OPD,108,10,9,40,40,27,26.2,1
2024-12-04,SURGERY,46,25,17,18,25,21,83.7,1
2024-12-05,ER,148,51,43,40,50,27,49.9,1
2024-12-05,ICU,19,13,9,16,20,19,26.2,1
2024-12-05,OPD,97,9,8,25,40,22,19.5,1
2024-12-05,SURGERY,45,24,19,25,25,19,93.0,1
2024-12-06,ER,151,52,45,38,50,16,58.0,0
2024-12-06,ICU,26,18,16,12,20,19,38.4,0
2024-12-06,OPD,86,8,5,30,40,22,23.6,0
2024-12-06,SURGERY,28,15,10,21,25,16,54.1,0
2024-12-07,ER,115,40,36,41,50,16,44.8,0
2024-12-07,ICU,15,10,7,18,20,19,19.7,0
2024-12-07,OPD,96,9,6,24,40,21,27.3,0
2024-12-07,SURGERY,29,15,12,18,25,20,48.5,0
2024-12-08,ER,108,37,31,48,50,27,44.0,1
2024-12-08,ICU,19,13,9,12,20,20,22.9,1
2024-12-08,OPD,76,7,5,39,40,24,15.9,1
2024-12-08,SURGERY,28,15,10,16,25,22,51.6,1
2024-12-09,ER,163,57,45,48,50,26,60.0,0
2024-12-09,ICU,25,17,15,15,20,15,29.8,0
2024-12-09,OPD,80,8,7,35,40,18,20.0,0
2024-12-09,SURGERY,44,24,20,16,25,23,92.3,0
2024-12-10,ER,141,49,36,31,50,26,45.4,0
2024-12-10,ICU,27,18,16,13,20,21,36.7,0
2024-12-10,OPD,81,8,6,26,40,15,18.6,0
2024-12-10,SURGERY,36,19,14,18,25,20,68.6,0
2024-12-11,ER,167,58,53,41,50,20,62.6,1
2024-12-11,ICU,21,14,12,17,20,18,26.2,1
2024-12-11,OPD,130,13,11,38,40,16,37.5,1
2024-12-11,SURGERY,47,25,21,22,25,12,90.7,1
2024-12-12,ER,131,45,33,43,50,14,51.8,0
2024-12-12,ICU,20,14,10,15,20,22,28.6,0
2024-12-12,OPD,94,9,7,32,40,18,25.9,0
2024-12-12,SURGERY,35,19,14,19,25,27,58.2,0
2024-12-13,ER,147,51,41,48,50,15,46.7,0
2024-12-13,ICU,25,17,15,14,20,15,32.8,0
2024-12-13,OPD,96,9,8,24,40,21,26.5,0
2024-12-13,SURGERY,42,23,18,22,25,15,70.5,0
2024-12-14,ER,116,40,35,34,50,17,48.0,0
2024-12-14,ICU,14,9,8,20,20,17,16.0,0
2024-12-14,OPD,85,8,6,39,40,20,18.3,0
