policy_id,policy_start_date,vehicle_type,policy_type,region,vehicle_age,driver_age,base_premium,discount_pct,final_premium,expected_claim_cost,policy_year,underwriting_margin
POL10981,2/19/2024,Sedan,Comprehensive,West,6,42,14300,0,14300,9711.784341,2024,4588.215659
POL10982,7/23/2024,SUV,Third Party,West,6,59,14800,15,12580,9905.085065,2024,2674.914935
POL10983,8/20/2023,Luxury,Comprehensive,North,6,56,22300,10,20070,15301.5211,2023,4768.478898
POL10984,5/10/2023,Sedan,Comprehensive,West,11,47,15800,5,15010,9027.095122,2023,5982.904878
POL10985,6/28/2024,SUV,Comprehensive,North,6,28,17300,5,16435,11027.64409,2024,5407.355909
POL10986,10/26/2024,Hatchback,Comprehensive,East,4,63,11700,0,11700,5492.783261,2024,6207.216739
POL10987,10/26/2023,Hatchback,Third Party,East,6,58,9800,5,9310,7417.581595,2023,1892.418405
POL10988,11/9/2024,Hatchback,Comprehensive,South,7,37,12600,10,11340,7410.708539,2024,3929.291461
POL10989,12/3/2023,Luxury,Third Party,South,10,28,21000,0,21000,15598.38109,2023,5401.618909
POL10990,7/29/2024,SUV,Third Party,West,0,36,13000,10,11700,6220.065288,2024,5479.934712
POL10991,6/15/2023,Sedan,Third Party,West,9,51,12700,0,12700,9431.385703,2023,3268.614297
POL10992,3/20/2023,Hatchback,Comprehensive,West,8,59,12900,10,11610,6989.756641,2023,4620.243359
POL10993,9/25/2024,SUV,Third Party,South,5,25,14500,15,12325,8710.565066,2024,3614.434934
POL10994,4/6/2023,Sedan,Third Party,East,10,30,13000,10,11700,7091.099618,2023,4608.900382
POL10995,8/26/2024,Sedan,Comprehensive,East,8,49,14900,5,14155,7184.294068,2024,6970.705932
POL10996,7/11/2023,Hatchback,Comprehensive,South,6,57,12300,5,11685,9202.239864,2023,2482.760136
POL10997,4/14/2023,Sedan,Third Party,West,1,27,10300,0,10300,4255.369595,2023,6044.630405
POL10998,1/23/2023,Luxury,Third Party,North,12,23,23600,0,23600,15908.30172,2023,7691.698276
POL10999,4/23/2023,Hatchback,Comprehensive,North,10,30,13500,5,12825,8732.927144,2023,4092.072856
POL11000,2/14/2023,Sedan,Third Party,East,0,56,10000,10,9000,4390.85568,2023,4609.14432
POL11001,9/24/2023,Sedan,Comprehensive,South,14,54,16700,10,15030,9751.519243,2023,5278.480757
POL11002,7/23/2023,Hatchback,Comprehensive,South,4,39,11700,15,9945,4425.071239,2023,5519.928761
POL11003,8/28/2023,Luxury,Third Party,East,0,32,18000,0,18000,12283.09392,2023,5716.906084
POL11004,5/9/2023,Sedan,Comprehensive,West,7,45,14600,0,14600,8901.99924,2023,5698.00076
POL11005,8/27/2024,Hatchback,Third Party,South,7,31,10100,0,10100,6699.934365,2024,3400.065635
POL11006,3/27/2024,SUV,Comprehensive,East,2,62,16100,15,13685,6605.164794,2024,7079.835206
POL11007,12/19/2023,SUV,Comprehensive,East,12,33,19100,10,17190,8315.955905,2023,8874.044095
POL11008,11/9/2023,Hatchback,Third Party,East,12,22,13600,15,11560,7750.55151,2023,3809.44849
POL11009,8/15/2024,SUV,Comprehensive,East,5,28,17000,10,15300,9514.277406,2024,5785.722594
POL11010,5/24/2024,Hatchback,Third Party,South,6,59,9800,10,8820,5290.882436,2024,3529.117564
POL11011,12/25/2023,SUV,Comprehensive,South,0,57,15500,0,15500,9417.9345,2023,6082.0655
POL11012,6/2/2023,SUV,Comprehensive,South,1,30,15800,0,15800,8431.541401,2023,7368.458599
POL11013,11/29/2023,Sedan,Third Party,East,1,61,10300,10,9270,5066.18992,2023,4203.81008
POL11014,3/14/2024,Hatchback,Third Party,South,4,37,9200,0,9200,4356.431433,2024,4843.568567
POL11015,5/17/2024,SUV,Third Party,South,3,41,13900,5,13205,7323.295265,2024,5881.704735
POL11016,8/23/2024,SUV,Comprehensive,North,13,56,19400,5,18430,14558.00329,2024,3871.996714
POL11017,9/23/2024,Hatchback,Third Party,West,2,45,8600,5,8170,6250.374661,2024,1919.625339
POL11018,8/20/2024,Hatchback,Comprehensive,South,0,47,10500,10,9450,4864.810102,2024,4585.189898
POL11019,8/11/2024,SUV,Comprehensive,West,2,50,16100,0,16100,12294.36278,2024,3805.637224
POL11020,1/12/2023,Hatchback,Comprehensive,North,7,41,12600,5,11970,6540.543336,2023,5429.456664
POL11021,7/22/2023,Sedan,Comprehensive,South,10,26,15500,10,13950,9943.183795,2023,4006.816205
POL11022,1/23/2023,Hatchback,Comprehensive,North,5,21,14000,0,14000,9679.56603,2023,4320.43397
POL11023,8/22/2024,Sedan,Comprehensive,West,2,44,13100,0,13100,7369.359964,2024,5730.640036
POL11024,9/3/2023,SUV,Comprehensive,South,3,32,16400,0,16400,8827.509497,2023,7572.490503
POL11025,7/4/2024,Sedan,Comprehensive,East,0,33,12500,5,11875,7787.030303,2024,4087.969697
POL11026,10/25/2024,Sedan,Comprehensive,North,8,30,14900,0,14900,10467.88209,2024,4432.117914
POL11027,2/19/2024,SUV,Third Party,East,14,48,17200,10,15480,10437.93346,2024,5042.066535
POL11028,7/15/2024,Sedan,Third Party,South,3,61,10900,0,10900,5403.652486,2024,5496.347514
POL11029,2/12/2023,Hatchback,Third Party,South,4,31,9200,5,8740,4751.066685,2023,3988.933315
POL11030,4/11/2024,Hatchback,Comprehensive,East,4,44,11700,0,11700,9044.753767,2024,2655.246233
POL11031,2/8/2024,Hatchback,Third Party,North,7,34,10100,10,9090,3787.417665,2024,5302.582335
POL11032,11/7/2023,SUV,Comprehensive,West,5,46,17000,0,17000,8574.993062,2023,8425.006938
POL11033,11/17/2023,Hatchback,Comprehensive,East,12,57,14100,5,13395,7505.92648,2023,5889.07352
POL11034,2/11/2023,Sedan,Comprehensive,West,9,62,15200,0,15200,10196.38991,2023,5003.610086
POL11035,2/20/2024,Sedan,Comprehensive,East,0,62,12500,0,12500,7856.064589,2024,4643.935411
POL11036,11/4/2023,Hatchback,Comprehensive,South,0,21,12500,15,10625,6566.604505,2023,4058.395495
POL11037,12/22/2023,Hatchback,Third Party,North,8,42,10400,0,10400,4702.677865,2023,5697.322135
POL11038,6/16/2023,Sedan,Third Party,South,14,27,14200,5,13490,8586.661,2023,4903.339
POL11039,1/6/2024,Hatchback,Comprehensive,North,12,37,14100,5,13395,9572.514237,2024,3822.485763
POL11040,11/24/2023,Hatchback,Comprehensive,South,14,40,14700,0,14700,5944.758547,2023,8755.241453
POL11041,7/21/2023,Hatchback,Third Party,West,12,45,11600,0,11600,8762.794459,2023,2837.205541
POL11042,12/6/2024,Hatchback,Comprehensive,North,11,55,13800,10,12420,7338.281574,2024,5081.718426
POL11043,2/11/2023,SUV,Third Party,East,2,25,13600,0,13600,8474.862759,2023,5125.137241
POL11044,7/6/2024,Sedan,Third Party,West,8,47,12400,10,11160,7018.814989,2024,4141.185011
POL11045,7/10/2023,Sedan,Third Party,North,2,26,10600,0,10600,8363.495381,2023,2236.504619
POL11046,3/3/2023,Luxury,Comprehensive,West,4,35,21700,0,21700,11173.2549,2023,10526.7451
POL11047,8/19/2024,SUV,Comprehensive,South,11,36,18800,10,16920,7830.016097,2024,9089.983903
POL11048,4/11/2023,Sedan,Comprehensive,South,6,38,14300,0,14300,8879.278965,2023,5420.721035
POL11049,7/7/2023,SUV,Comprehensive,North,1,53,15800,5,15010,10962.63291,2023,4047.367089
POL11050,11/24/2024,Hatchback,Third Party,North,14,48,12200,15,10370,5445.679517,2024,4924.320483
POL11051,9/10/2024,Hatchback,Third Party,South,10,48,11000,0,11000,6443.141099,2024,4556.858901
POL11052,5/3/2023,SUV,Comprehensive,North,9,28,18200,0,18200,9583.892748,2023,8616.107252
POL11053,12/9/2024,Hatchback,Third Party,East,3,29,8900,5,8455,3567.043339,2024,4887.956661
POL11054,12/22/2023,Luxury,Comprehensive,North,5,43,22000,10,19800,15302.46247,2023,4497.53753
POL11055,8/8/2024,Luxury,Third Party,South,13,22,23900,5,22705,10212.11148,2024,12492.88852
POL11056,1/1/2023,Sedan,Comprehensive,North,14,64,16700,15,14195,10811.55736,2023,3383.442636
POL11057,4/24/2023,Sedan,Third Party,East,4,63,11200,15,9520,7291.365444,2023,2228.634556
POL11058,6/27/2023,Hatchback,Third Party,North,13,51,11900,0,11900,6896.532501,2023,5003.467499
POL11059,3/20/2024,Sedan,Comprehensive,East,6,37,14300,5,13585,8707.664991,2024,4877.335009
POL11060,4/21/2024,Sedan,Third Party,West,10,27,13000,0,13000,9926.829062,2024,3073.170938
POL11061,6/14/2024,SUV,Third Party,West,6,33,14800,0,14800,7733.880886,2024,7066.119114
POL11062,8/7/2024,Luxury,Comprehensive,North,14,41,24700,0,24700,13126.61087,2024,11573.38913
POL11063,10/24/2023,Sedan,Third Party,South,7,48,12100,0,12100,4887.332201,2023,7212.667799
POL11064,11/26/2023,Hatchback,Comprehensive,South,14,31,14700,15,12495,5529.180001,2023,6965.819999
POL11065,4/8/2024,Sedan,Comprehensive,North,2,49,13100,15,11135,6162.40916,2024,4972.59084
POL11066,2/22/2024,Sedan,Third Party,West,9,38,12700,0,12700,6246.958721,2024,6453.041279
POL11067,1/19/2023,SUV,Comprehensive,East,2,64,16100,0,16100,7927.50676,2023,8172.49324
POL11068,10/15/2024,SUV,Comprehensive,North,11,57,18800,0,18800,14491.07128,2024,4308.928716
POL11069,2/22/2023,Hatchback,Third Party,West,3,47,8900,5,8455,3716.389645,2023,4738.610355
POL11070,4/4/2023,Luxury,Third Party,North,3,40,18900,10,17010,10542.31228,2023,6467.687722
POL11071,1/16/2024,Sedan,Comprehensive,North,9,58,15200,5,14440,8730.947367,2024,5709.052633
POL11072,10/2/2023,Hatchback,Comprehensive,North,9,48,13200,10,11880,7118.251712,2023,4761.748288
POL11073,12/17/2024,SUV,Comprehensive,North,3,35,16400,5,15580,10988.85389,2024,4591.146108
POL11074,6/7/2023,Hatchback,Comprehensive,East,1,37,10800,5,10260,5937.55294,2023,4322.44706
POL11075,1/3/2023,Sedan,Comprehensive,South,10,63,15500,5,14725,7769.168747,2023,6955.831253
POL11076,11/28/2023,Sedan,Third Party,South,6,34,11800,15,10030,7423.923105,2023,2606.076895
POL11077,4/7/2024,Sedan,Third Party,South,5,64,11500,0,11500,8043.892006,2024,3456.107994
POL11078,7/17/2024,SUV,Third Party,South,5,40,14500,10,13050,7061.047647,2024,5988.952353
POL11079,3/14/2023,SUV,Third Party,East,12,45,16600,10,14940,8181.069973,2023,6758.930027
POL11080,9/19/2024,SUV,Third Party,East,5,34,14500,10,13050,7331.443356,2024,5718.556644
POL11081,12/4/2023,Luxury,Third Party,East,0,47,18000,5,17100,9521.26662,2023,7578.73338
POL11082,5/13/2023,SUV,Third Party,North,14,55,17200,10,15480,6819.101759,2023,8660.898241
POL11083,6/7/2023,Hatchback,Third Party,South,8,59,10400,5,9880,6754.470661,2023,3125.529339
POL11084,4/13/2024,Hatchback,Comprehensive,East,2,37,11100,5,10545,7663.234433,2024,2881.765567
POL11085,7/10/2023,SUV,Comprehensive,East,12,35,19100,0,19100,15160.21992,2023,3939.780082
POL11086,2/21/2024,Hatchback,Third Party,North,9,56,10700,5,10165,6451.798313,2024,3713.201687
POL11087,12/30/2023,SUV,Comprehensive,South,11,57,18800,10,16920,8568.432678,2023,8351.567322
POL11088,2/9/2024,Sedan,Comprehensive,South,1,45,12800,5,12160,8682.273251,2024,3477.726749
POL11089,1/14/2023,Hatchback,Comprehensive,West,4,25,11700,0,11700,6869.063801,2023,4830.936199
POL11090,6/4/2024,Sedan,Third Party,North,1,34,10300,5,9785,5495.163173,2024,4289.836827
POL11091,12/11/2023,Luxury,Comprehensive,West,13,49,24400,0,24400,15625.34222,2023,8774.657777
POL11092,3/13/2023,Sedan,Third Party,East,6,28,11800,0,11800,7661.373844,2023,4138.626156
POL11093,3/22/2024,Hatchback,Comprehensive,West,14,52,14700,10,13230,8314.225016,2024,4915.774984
POL11094,4/13/2023,Hatchback,Comprehensive,East,12,22,16100,5,15295,6230.316593,2023,9064.683407
POL11095,8/22/2024,Sedan,Third Party,South,8,47,12400,0,12400,9539.189785,2024,2860.810215
POL11096,1/28/2023,Sedan,Third Party,South,14,57,14200,10,12780,5335.194668,2023,7444.805332
POL11097,10/21/2023,Hatchback,Comprehensive,West,4,34,11700,15,9945,6418.112545,2023,3526.887455
POL11098,10/3/2023,Hatchback,Comprehensive,North,9,30,13200,10,11880,6728.421685,2023,5151.578315
POL11099,6/7/2023,Hatchback,Third Party,East,14,41,12200,5,11590,8845.875973,2023,2744.124027
POL11100,1/28/2024,Hatchback,Comprehensive,East,14,60,14700,5,13965,10498.67861,2024,3466.321394
POL11101,3/17/2024,Hatchback,Comprehensive,South,0,63,10500,10,9450,7225.814841,2024,2224.185159
POL11102,8/6/2024,SUV,Third Party,West,5,62,14500,15,12325,5903.422668,2024,6421.577332
POL11103,9/26/2023,SUV,Comprehensive,North,14,54,19700,15,16745,11520.28899,2023,5224.711005
POL11104,4/6/2023,Hatchback,Comprehensive,North,3,39,11400,0,11400,8948.385843,2023,2451.614157
POL11105,4/28/2023,SUV,Comprehensive,East,10,35,18500,10,16650,8576.204774,2023,8073.795226
POL11106,4/12/2024,SUV,Comprehensive,West,12,29,19100,5,18145,11788.38607,2024,6356.613935
POL11107,11/29/2024,Sedan,Third Party,West,12,33,13600,10,12240,6591.318539,2024,5648.681461
POL11108,5/29/2023,SUV,Third Party,South,12,48,16600,5,15770,9185.075814,2023,6584.924186
POL11109,12/22/2023,Sedan,Third Party,West,12,49,13600,5,12920,7638.301649,2023,5281.698351
POL11110,11/19/2023,Sedan,Third Party,North,5,46,11500,15,9775,4352.037104,2023,5422.962896
POL11111,5/26/2023,Sedan,Third Party,East,2,24,12600,0,12600,8901.431792,2023,3698.568208
POL11112,6/3/2024,Hatchback,Comprehensive,East,9,59,13200,5,12540,5580.847894,2024,6959.152106
POL11113,6/18/2023,Hatchback,Comprehensive,East,6,39,12300,0,12300,8829.741431,2023,3470.258569
POL11114,4/16/2024,Luxury,Comprehensive,North,7,26,22600,0,22600,14569.36731,2024,8030.632692
POL11115,7/22/2023,Hatchback,Third Party,East,10,35,11000,0,11000,4978.887349,2023,6021.112651
POL11116,12/31/2023,Luxury,Third Party,North,8,62,20400,0,20400,15891.01246,2023,4508.987536
POL11117,10/1/2023,Sedan,Third Party,East,11,30,13300,5,12635,6765.052055,2023,5869.947945
POL11118,3/1/2023,Hatchback,Comprehensive,South,9,45,13200,0,13200,9606.579067,2023,3593.420933
POL11119,12/11/2024,Sedan,Comprehensive,North,5,50,14000,5,13300,9909.940536,2024,3390.059464
POL11120,10/9/2023,Hatchback,Third Party,North,0,63,8000,0,8000,6092.649809,2023,1907.350191
POL11121,3/15/2023,Sedan,Third Party,West,14,46,14200,10,12780,7384.181647,2023,5395.818353
POL11122,5/19/2023,Hatchback,Comprehensive,South,12,42,14100,10,12690,5478.271001,2023,7211.728999
POL11123,11/17/2024,Hatchback,Comprehensive,West,14,25,14700,0,14700,6604.909493,2024,8095.090507
POL11124,3/5/2023,Hatchback,Comprehensive,South,0,50,10500,0,10500,7407.132882,2023,3092.867118
POL11125,7/30/2024,Sedan,Comprehensive,South,12,48,16100,5,15295,7389.466262,2024,7905.533738
POL11126,6/7/2023,SUV,Comprehensive,North,14,21,21700,0,21700,17028.98711,2023,4671.012891
POL11127,8/23/2024,Hatchback,Comprehensive,South,9,23,15200,0,15200,9043.80444,2024,6156.19556
POL11128,2/17/2024,Luxury,Comprehensive,North,11,56,23800,0,23800,15898.11368,2024,7901.886323
POL11129,3/19/2024,Luxury,Comprehensive,North,1,24,22800,0,22800,10501.29352,2024,12298.70648
POL11130,6/19/2023,Sedan,Third Party,East,3,58,10900,5,10355,8170.619396,2023,2184.380604
POL11131,3/21/2023,SUV,Comprehensive,West,8,42,17900,0,17900,11511.10267,2023,6388.897331
POL11132,4/20/2024,SUV,Third Party,East,5,30,14500,5,13775,6812.214612,2024,6962.785388
POL11133,1/12/2023,Sedan,Third Party,North,10,55,13000,5,12350,6680.405888,2023,5669.594112
POL11134,4/2/2024,SUV,Comprehensive,West,6,45,17300,5,16435,12780.12736,2024,3654.872637
POL11135,10/19/2023,SUV,Third Party,North,12,31,16600,0,16600,9660.873158,2023,6939.126842
POL11136,2/10/2024,SUV,Comprehensive,East,4,55,16700,5,15865,9801.151614,2024,6063.848386
POL11137,5/27/2023,Luxury,Comprehensive,South,6,48,22300,5,21185,13055.13757,2023,8129.862434
POL11138,2/25/2024,Hatchback,Comprehensive,North,12,29,14100,5,13395,6371.078069,2024,7023.921931
POL11139,1/14/2024,SUV,Comprehensive,East,13,62,19400,0,19400,9801.080485,2024,9598.919515
POL11140,4/16/2024,Sedan,Comprehensive,East,6,29,14300,5,13585,8160.999878,2024,5424.000122
POL11141,7/26/2024,Sedan,Comprehensive,East,14,53,16700,10,15030,6157.526739,2024,8872.473261
POL11142,1/19/2024,SUV,Third Party,West,13,34,16900,0,16900,7176.469981,2024,9723.530019
POL11143,5/3/2023,Hatchback,Comprehensive,North,1,37,10800,5,10260,6453.161307,2023,3806.838693
POL11144,8/23/2023,Hatchback,Comprehensive,South,7,37,12600,0,12600,7226.242503,2023,5373.757497
POL11145,7/10/2024,Hatchback,Comprehensive,North,3,38,11400,10,10260,5330.534527,2024,4929.465473
POL11146,9/16/2024,Hatchback,Comprehensive,West,14,25,14700,0,14700,9720.443992,2024,4979.556008
POL11147,9/19/2024,Sedan,Third Party,North,11,23,15300,0,15300,11553.78234,2024,3746.217657
POL11148,1/23/2023,Hatchback,Comprehensive,North,9,51,13200,10,11880,8757.698367,2023,3122.301633
POL11149,3/8/2023,Hatchback,Third Party,North,3,49,8900,5,8455,3636.133468,2023,4818.866532
POL11150,12/31/2024,Luxury,Comprehensive,East,4,61,21700,0,21700,14329.18661,2024,7370.81339
POL11151,6/20/2023,Hatchback,Comprehensive,South,2,58,11100,5,10545,7893.285092,2023,2651.714908
POL11152,3/26/2024,Sedan,Third Party,East,13,42,13900,0,13900,10640.80875,2024,3259.191254
POL11153,5/22/2023,Luxury,Comprehensive,South,0,32,20500,5,19475,12574.37534,2023,6900.624656
POL11154,2/21/2024,Hatchback,Third Party,East,14,45,12200,5,11590,7875.792896,2024,3714.207104
POL11155,7/17/2024,SUV,Third Party,East,12,23,18600,0,18600,7843.335377,2024,10756.66462
POL11156,3/8/2024,Sedan,Comprehensive,West,12,53,16100,10,14490,10509.01733,2024,3980.982667
POL11157,4/30/2023,Sedan,Comprehensive,West,14,42,16700,5,15865,7426.464579,2023,8438.535421
POL11158,8/30/2024,Hatchback,Third Party,North,0,48,8000,15,6800,3821.2189,2024,2978.7811
POL11159,5/12/2023,SUV,Third Party,North,5,54,14500,0,14500,9752.468669,2023,4747.531331
POL11160,2/8/2023,Hatchback,Comprehensive,North,7,40,12600,0,12600,7528.999946,2023,5071.000054
POL11161,9/5/2023,Hatchback,Comprehensive,South,14,62,14700,0,14700,10507.4177,2023,4192.5823
POL11162,10/4/2024,Hatchback,Comprehensive,South,2,36,11100,10,9990,5413.963511,2024,4576.036489
POL11163,1/22/2024,SUV,Third Party,North,12,22,18600,0,18600,8069.786727,2024,10530.21327
POL11164,10/20/2024,SUV,Third Party,North,4,59,14200,0,14200,10375.89699,2024,3824.103006
POL11165,6/4/2024,Hatchback,Comprehensive,East,13,40,14400,15,12240,5712.798235,2024,6527.201765
POL11166,11/22/2023,Sedan,Third Party,West,13,40,13900,10,12510,9736.150379,2023,2773.849621
POL11167,6/3/2023,Sedan,Comprehensive,North,14,57,16700,0,16700,7940.063406,2023,8759.936594
POL11168,6/22/2023,Hatchback,Comprehensive,West,7,55,12600,5,11970,6461.813917,2023,5508.186083
POL11169,1/31/2023,Sedan,Comprehensive,West,7,52,14600,0,14600,10121.61365,2023,4478.386345
POL11170,4/26/2024,Sedan,Comprehensive,South,0,30,12500,0,12500,7060.482844,2024,5439.517156
POL11171,8/2/2024,Sedan,Comprehensive,West,10,53,15500,5,14725,8212.669352,2024,6512.330648
POL11172,9/22/2023,SUV,Comprehensive,West,8,28,17900,0,17900,13064.32469,2023,4835.675314
POL11173,2/2/2023,Hatchback,Third Party,East,4,36,9200,10,8280,3701.349609,2023,4578.650391
POL11174,12/5/2023,SUV,Third Party,South,8,25,15400,0,15400,7244.404442,2023,8155.595558
POL11175,11/20/2024,Sedan,Comprehensive,South,12,59,16100,0,16100,10463.68237,2024,5636.317632
POL11176,2/7/2023,SUV,Comprehensive,North,14,45,19700,10,17730,10445.66015,2023,7284.339847
POL11177,6/24/2024,Hatchback,Comprehensive,West,10,45,13500,0,13500,9052.502641,2024,4447.497359
POL11178,9/25/2023,Hatchback,Comprehensive,North,5,64,12000,0,12000,6749.327906,2023,5250.672094
POL11179,1/29/2023,SUV,Comprehensive,North,7,54,17600,10,15840,11644.76504,2023,4195.234961
POL11180,1/23/2023,Luxury,Third Party,North,6,47,19800,0,19800,11484.19198,2023,8315.808023
POL11181,7/6/2024,Sedan,Third Party,North,5,37,11500,5,10925,5244.673903,2024,5680.326097
POL11182,7/20/2023,SUV,Comprehensive,South,4,42,16700,5,15865,11498.37524,2023,4366.624756
POL11183,12/5/2024,SUV,Comprehensive,North,14,61,19700,5,18715,7773.174599,2024,10941.8254
POL11184,12/28/2024,SUV,Third Party,South,8,26,15400,0,15400,10119.66063,2024,5280.339371
POL11185,9/23/2023,SUV,Third Party,North,12,28,16600,5,15770,9573.208958,2023,6196.791042
POL11186,6/3/2023,Luxury,Comprehensive,North,12,21,26100,0,26100,20228.02552,2023,5871.974477
POL11187,3/30/2024,Sedan,Comprehensive,East,12,50,16100,10,14490,10126.91404,2024,4363.085957
POL11188,5/11/2024,Sedan,Comprehensive,North,9,48,15200,10,13680,6876.452767,2024,6803.547233
POL11189,10/19/2023,Sedan,Third Party,East,2,46,10600,10,9540,4825.902511,2023,4714.097489
POL11190,3/18/2023,Luxury,Comprehensive,East,6,34,22300,5,21185,15217.49676,2023,5967.50324
POL11191,12/5/2023,Sedan,Comprehensive,East,14,51,16700,0,16700,8862.282671,2023,7837.717329
POL11192,5/17/2024,Hatchback,Comprehensive,West,14,57,14700,0,14700,9968.119396,2024,4731.880604
POL11193,12/31/2023,Sedan,Third Party,West,2,21,12600,0,12600,8811.123583,2023,3788.876417
POL11194,3/25/2024,Hatchback,Third Party,East,0,63,8000,10,7200,3397.37851,2024,3802.62149
POL11195,3/31/2024,Sedan,Third Party,East,5,41,11500,5,10925,7546.893508,2024,3378.106492
POL11196,3/13/2023,Hatchback,Comprehensive,North,7,46,12600,10,11340,9025.445207,2023,2314.554793
POL11197,3/9/2024,Sedan,Third Party,West,12,22,15600,15,13260,5986.222017,2024,7273.777983
POL11198,8/10/2024,SUV,Third Party,West,5,53,14500,5,13775,9199.958688,2024,4575.041312
