date,user_id,content_id,watch_minutes,completed_flag,watch_sessions
2025-06-15,1365,260,51,0,1
2025-09-06,1365,124,37,0,1
2025-09-07,1365,160,80,1,1
2025-10-08,1365,101,85,1,1
2024-12-24,1365,137,109,1,1
2025-04-19,1365,47,92,0,1
2025-10-11,1365,273,5,0,1
2025-01-01,1365,267,37,0,1
2025-09-23,1365,58,112,1,1
2025-08-08,1365,173,47,0,1
2025-04-04,1365,210,31,0,1
2025-08-08,1365,145,64,0,1
2025-02-04,1365,261,10,0,1
2025-10-29,1365,225,19,0,1
2024-12-16,1365,167,68,1,1
2025-04-05,1365,230,17,0,1
2025-08-19,1365,261,71,0,1
2025-08-11,1365,137,71,0,1
2025-04-28,1365,190,98,0,1
2025-09-26,1365,113,115,1,1
2024-10-29,1366,53,59,0,1
2025-05-06,1366,241,79,0,1
2025-06-26,1366,193,68,0,1
2025-03-04,1366,258,16,0,1
2025-04-15,1366,298,6,0,1
2025-05-15,1366,190,38,0,1
2025-07-12,1366,297,82,0,1
2025-09-17,1366,199,69,0,1
2025-02-09,1366,255,88,1,1
2024-10-27,1366,166,102,0,1
2025-08-29,1366,265,46,0,1
2025-05-14,1366,179,63,1,1
2025-05-27,1366,208,23,0,1
2025-10-08,1366,31,70,0,1
2025-03-21,1366,100,79,0,1
2024-10-20,1366,197,102,0,1
2024-11-13,1366,8,38,0,1
2025-06-29,1366,292,48,0,1
2025-03-14,1366,282,37,0,1
2025-08-11,1366,200,21,0,1
2024-10-27,1366,170,58,0,1
2025-06-09,1366,178,48,0,1
2025-06-28,1366,181,60,0,1
2024-12-05,1366,185,16,0,1
2025-09-26,1366,187,69,0,1
2025-09-29,1366,293,24,0,1
2025-08-01,1366,159,89,1,1
2024-11-06,1366,232,62,1,1
2024-11-30,1366,8,98,0,1
2025-01-14,1366,121,95,0,1
2024-10-25,1366,277,65,1,1
2025-03-13,1366,33,5,0,1
2025-09-05,1366,254,7,0,1
2025-03-03,1366,177,37,0,1
2025-06-29,1366,38,29,0,1
2025-08-11,1366,245,17,0,1
2025-02-08,1366,281,95,1,1
2025-05-01,1366,43,42,0,1
2023-09-29,1367,230,38,0,1
2023-09-28,1367,179,63,1,1
2024-03-01,1367,165,72,1,1
2024-02-17,1367,252,70,0,1
2024-06-03,1367,34,87,0,1
2024-02-15,1367,154,80,0,1
2023-12-21,1367,127,99,0,1
2023-09-15,1367,10,40,0,1
2023-12-13,1367,137,57,0,1
2024-01-23,1367,86,84,0,1
2024-01-28,1367,167,65,1,1
2023-08-19,1367,196,72,0,1
2024-01-15,1367,206,46,0,1
2024-02-26,1367,218,71,0,1
2024-06-14,1367,75,55,0,1
2024-06-26,1367,120,65,0,1
2024-04-03,1367,148,78,0,1
2024-01-29,1367,97,59,0,1
2023-08-02,1367,78,84,0,1
2024-04-09,1367,83,37,0,1
2023-08-08,1367,102,53,0,1
2024-03-18,1367,84,7,0,1
2024-01-27,1367,248,65,1,1
2023-09-21,1367,121,106,1,1
2024-01-17,1367,137,117,1,1
2023-10-02,1367,295,68,0,1
2023-11-26,1367,177,59,0,1
2023-10-25,1367,63,99,0,1
2023-10-14,1367,26,52,0,1
2023-11-05,1367,29,58,0,1
2023-12-05,1367,108,119,0,1
2024-03-05,1367,166,25,0,1
2024-04-06,1367,216,38,0,1
2024-04-02,1367,244,82,0,1
2023-12-12,1367,69,77,0,1
2024-04-24,1367,8,11,0,1
2024-04-09,1367,12,24,0,1
2024-01-06,1367,183,16,0,1
2023-09-20,1367,22,114,0,1
2025-01-28,1368,26,87,1,1
2024-11-20,1368,284,59,0,1
2025-03-25,1368,73,73,1,1
2024-08-07,1368,106,32,0,1
2025-07-04,1368,181,18,0,1
2024-11-20,1368,174,107,0,1
2025-07-05,1368,198,24,0,1
2024-09-09,1368,276,117,1,1
2024-09-30,1368,108,7,0,1
2025-06-25,1368,62,109,0,1
2024-10-05,1368,186,33,0,1
2025-07-11,1368,251,92,0,1
2024-10-31,1368,278,80,1,1
2025-05-29,1368,212,78,1,1
2025-06-20,1368,125,42,0,1
2025-01-30,1368,242,76,1,1
2024-11-14,1368,255,33,0,1
2025-06-24,1368,221,84,0,1
2025-01-02,1368,86,13,0,1
2025-07-14,1368,201,98,1,1
2025-05-24,1368,239,94,1,1
2025-04-23,1368,218,8,0,1
2024-08-29,1368,270,95,0,1
2024-08-17,1368,82,48,0,1
2024-12-20,1368,66,119,0,1
2025-01-18,1368,96,81,0,1
2025-06-14,1368,175,59,0,1
2022-03-16,1369,238,87,0,1
2021-11-17,1369,146,99,1,1
2021-05-28,1369,185,68,0,1
2021-10-25,1369,155,57,0,1
2021-07-19,1369,29,115,1,1
2021-06-03,1369,245,99,0,1
2021-11-04,1369,270,72,0,1
2021-05-05,1369,29,61,0,1
2021-07-19,1369,33,25,0,1
2021-07-30,1369,2,68,0,1
2021-09-18,1369,126,111,1,1
2021-06-05,1369,74,34,0,1
2021-07-30,1369,240,33,0,1
2021-08-11,1369,232,47,0,1
2021-05-03,1369,216,93,0,1
2021-09-25,1369,41,71,0,1
2021-12-10,1369,46,81,0,1
2022-01-02,1369,206,80,0,1
2021-09-25,1369,131,64,0,1
2021-06-29,1369,279,66,0,1
2021-12-14,1369,4,43,0,1
2021-07-14,1369,34,92,0,1
2021-07-21,1369,281,56,0,1
2021-12-19,1369,268,5,0,1
2022-03-20,1369,142,109,0,1
2022-01-04,1369,216,57,0,1
2021-11-22,1369,106,47,0,1
2021-08-16,1369,67,63,0,1
2024-12-14,1370,246,27,0,1
2024-03-20,1370,177,27,0,1
2024-10-05,1370,217,92,0,1
2024-02-22,1370,191,33,0,1
2023-12-28,1370,89,115,0,1
2024-02-26,1370,279,53,0,1
2024-03-20,1370,221,104,0,1
2024-03-11,1370,131,114,1,1
2024-08-26,1370,36,14,0,1
2024-04-23,1370,265,60,0,1
2024-11-17,1370,33,24,0,1
2024-10-11,1370,31,87,1,1
2024-04-22,1370,78,14,0,1
2024-11-12,1370,162,55,0,1
2024-10-15,1370,218,72,0,1
2024-11-12,1370,90,6,0,1
2022-11-20,1371,32,55,0,1
2023-01-02,1371,267,36,0,1
2022-03-04,1371,6,30,0,1
2022-01-17,1371,294,12,0,1
2022-01-26,1371,201,57,0,1
2022-04-29,1371,96,100,0,1
2022-09-07,1371,254,105,0,1
2022-08-06,1371,242,76,1,1
2022-12-26,1371,151,65,1,1
2022-06-21,1371,270,69,0,1
2022-02-27,1371,164,5,0,1
2022-12-15,1371,22,39,0,1
2022-01-12,1371,235,41,0,1
2022-11-19,1371,268,6,0,1
2022-12-15,1371,193,62,0,1
2022-11-21,1371,41,39,0,1
2025-07-05,1372,102,94,0,1
2025-07-28,1372,180,56,0,1
2025-11-01,1372,191,19,0,1
2025-01-12,1372,40,13,0,1
2025-02-25,1372,145,27,0,1
2025-09-13,1372,223,84,0,1
2024-12-24,1372,86,20,0,1
2025-04-25,1372,189,16,0,1
2025-05-23,1372,6,8,0,1
2025-02-13,1372,248,65,1,1
2025-06-23,1372,163,51,0,1
2025-01-27,1372,117,23,0,1
2025-08-13,1372,139,74,0,1
2025-05-09,1372,41,47,0,1
2024-12-01,1372,63,71,0,1
2025-08-10,1372,205,68,0,1
2025-10-04,1372,295,103,0,1
2025-03-05,1372,45,65,1,1
2025-04-23,1372,195,96,0,1
2025-08-27,1372,47,47,0,1
2025-03-05,1372,151,36,0,1
2025-01-16,1372,185,42,0,1
2025-01-19,1372,271,32,0,1
2024-11-16,1372,291,6,0,1
2025-01-03,1372,96,98,0,1
2025-01-28,1372,4,57,0,1
2025-02-21,1372,14,21,0,1
2025-03-25,1372,232,62,1,1
2025-04-01,1373,40,39,0,1
2024-07-29,1373,187,101,0,1
2024-10-19,1373,191,15,0,1
2025-01-01,1373,250,80,1,1
2025-04-14,1373,297,36,0,1
2024-05-16,1373,248,9,0,1
2024-08-17,1373,251,81,0,1
2025-04-23,1373,181,52,0,1
2024-06-22,1373,137,59,0,1
2025-02-20,1373,156,32,0,1
2024-10-16,1373,282,62,1,1
2024-11-07,1373,195,38,0,1
2024-12-11,1373,44,80,0,1
2024-11-28,1373,277,22,0,1
2024-05-31,1373,70,88,0,1
2024-10-23,1373,255,24,0,1
2024-12-04,1373,115,98,1,1
2025-01-09,1373,212,12,0,1
2025-01-06,1373,118,5,0,1
2024-04-27,1373,74,41,0,1
2024-12-31,1373,94,55,0,1
2024-10-14,1373,152,36,0,1
2024-10-26,1373,192,34,0,1
2024-10-08,1373,119,82,0,1
2024-10-25,1373,45,66,1,1
2024-09-07,1373,155,106,0,1
2024-12-11,1373,23,36,0,1
2024-04-27,1373,203,38,0,1
2024-10-31,1373,111,38,0,1
2025-01-13,1373,266,69,1,1
2024-09-02,1373,241,34,0,1
2024-04-07,1374,210,91,1,1
2024-09-13,1374,17,60,0,1
2024-01-27,1374,272,29,0,1
2024-07-30,1374,101,83,1,1
2024-07-30,1374,184,86,0,1
2023-12-09,1374,128,69,0,1
2024-08-17,1374,131,53,0,1
2024-05-02,1374,149,114,1,1
2024-02-15,1374,27,8,0,1
2024-02-25,1374,227,5,0,1
2024-07-19,1374,24,114,0,1
2024-04-07,1374,22,27,0,1
2024-06-02,1374,8,62,0,1
2024-01-21,1374,88,63,0,1
2024-01-31,1374,263,29,0,1
2024-02-12,1374,173,94,0,1
2024-07-15,1374,154,34,0,1
2024-05-14,1374,235,57,0,1
2024-05-21,1374,167,68,1,1
2024-03-21,1374,128,103,0,1
2024-04-28,1374,56,44,0,1
2022-11-15,1375,288,86,0,1
2022-12-21,1375,172,45,0,1
2022-08-27,1375,223,89,0,1
2022-12-03,1375,150,21,0,1
2023-01-19,1375,89,109,0,1
2022-11-16,1375,212,78,1,1
2022-10-28,1375,51,37,0,1
2023-05-18,1375,20,52,0,1
2022-08-02,1375,230,96,0,1
2023-04-17,1375,121,106,1,1
2022-10-11,1375,62,55,0,1
2022-12-14,1375,127,74,0,1
2022-08-28,1375,127,85,0,1
2023-01-08,1375,294,19,0,1
2022-06-27,1375,228,13,0,1
2023-01-13,1375,227,63,0,1
2023-01-14,1375,145,83,1,1
2022-05-26,1375,84,17,0,1
2022-09-14,1375,299,101,0,1
2023-02-10,1375,235,24,0,1
2024-01-07,1376,44,101,0,1
2023-12-18,1376,117,34,0,1
2024-06-11,1376,101,14,0,1
2024-01-30,1376,281,95,1,1
2023-10-03,1376,162,48,0,1
2024-02-23,1376,90,67,1,1
2024-01-04,1376,171,24,0,1
2024-05-15,1376,258,112,1,1
2023-11-24,1376,290,59,0,1
2023-12-03,1376,215,111,0,1
2024-05-15,1376,69,106,1,1
2024-05-08,1376,85,48,0,1
2024-04-16,1376,74,70,0,1
2024-03-25,1376,141,86,1,1
2023-07-20,1376,158,86,0,1
2023-10-06,1376,130,62,1,1
2024-01-19,1376,21,94,0,1
2023-12-13,1376,217,87,0,1
2023-07-17,1376,148,10,0,1
2024-03-22,1376,177,86,0,1
2024-06-15,1376,162,14,0,1
2024-04-06,1376,115,59,0,1
2023-04-05,1377,47,53,0,1
2022-10-23,1377,211,89,1,1
2023-08-04,1377,246,103,1,1
2023-07-07,1377,277,21,0,1
2023-05-10,1377,233,97,1,1
2023-03-17,1377,276,20,0,1
2023-08-03,1377,49,46,0,1
2023-03-11,1377,60,28,0,1
2023-06-19,1377,290,65,0,1
2023-05-11,1377,85,71,0,1
2023-05-22,1377,270,111,0,1
2023-05-11,1377,246,103,1,1
2023-07-17,1377,108,61,0,1
2023-02-28,1377,45,68,1,1
2023-06-07,1377,103,96,0,1
2023-05-27,1377,237,87,0,1
2022-12-26,1377,84,56,0,1
2022-10-13,1377,23,99,0,1
2022-12-28,1377,262,37,0,1
2022-10-01,1377,124,8,0,1
2022-10-28,1377,93,71,1,1
2023-08-01,1377,139,42,0,1
2023-05-02,1377,86,62,0,1
2024-03-05,1378,92,76,0,1
2024-04-16,1378,74,83,0,1
2024-09-30,1378,109,60,1,1
2024-07-01,1378,242,52,0,1
2024-10-21,1378,247,17,0,1
2023-11-18,1378,111,31,0,1
2024-08-05,1378,105,94,0,1
2024-08-17,1378,21,62,0,1
2024-09-03,1378,27,12,0,1
2024-10-27,1378,127,27,0,1
2024-01-28,1378,31,11,0,1
2023-11-25,1378,199,85,1,1
2024-04-08,1378,202,28,0,1
2024-10-11,1378,174,33,0,1
2024-06-20,1378,233,34,0,1
2024-06-14,1378,159,34,0,1
2024-09-01,1378,220,23,0,1
2023-11-22,1378,145,83,1,1
2024-02-15,1378,164,5,0,1
2024-04-08,1378,47,27,0,1
2024-06-27,1378,195,66,0,1
2024-02-09,1378,67,87,0,1
2024-09-10,1378,98,102,0,1
2024-05-06,1378,232,62,1,1
2023-12-12,1378,195,36,0,1
2024-10-01,1378,43,116,0,1
2024-07-08,1378,241,15,0,1
2024-03-13,1378,137,52,0,1
2024-07-14,1378,54,66,0,1
2024-03-22,1378,121,58,0,1
2024-11-04,1378,235,60,0,1
2024-10-19,1378,87,34,0,1
2024-03-26,1378,255,65,0,1
2024-07-02,1378,259,19,0,1
2024-04-21,1378,287,75,0,1
2024-10-08,1378,55,79,0,1
2024-02-16,1378,228,47,0,1
2024-03-05,1378,281,85,0,1
2024-12-04,1379,198,80,0,1
2024-11-27,1379,225,104,0,1
2024-09-27,1379,19,9,0,1
2025-01-30,1379,122,97,0,1
2025-05-30,1379,30,69,0,1
2024-08-22,1379,261,42,0,1
2024-10-24,1379,285,18,0,1
2025-01-11,1379,74,95,0,1
2025-02-11,1379,108,109,0,1
2025-01-26,1379,266,43,0,1
2024-08-06,1379,96,102,0,1
2024-09-12,1379,211,27,0,1
2025-03-12,1379,222,23,0,1
2024-06-29,1379,127,5,0,1
2024-11-16,1379,26,8,0,1
2024-11-30,1379,45,16,0,1
2024-09-07,1379,293,7,0,1
2024-11-10,1379,221,88,0,1
2024-10-15,1379,111,104,1,1
2025-01-27,1379,201,41,0,1
2024-07-31,1379,281,95,1,1
2025-05-12,1379,190,29,0,1
2024-12-04,1379,241,67,0,1
2025-04-05,1379,56,103,1,1
2024-07-03,1379,110,68,1,1
2022-04-18,1380,277,38,0,1
2022-02-26,1380,25,69,0,1
2022-08-31,1380,256,66,1,1
2022-04-28,1380,272,36,0,1
2022-07-13,1380,10,90,0,1
2022-11-14,1380,79,24,0,1
2022-10-27,1380,90,67,1,1
2022-10-12,1380,240,65,0,1
2021-11-21,1380,160,80,1,1
2022-08-21,1380,12,68,0,1
2022-10-13,1380,235,101,1,1
2022-06-12,1380,16,69,0,1
2022-09-19,1380,215,96,0,1
2021-12-18,1380,115,57,0,1
2022-07-02,1380,229,7,0,1
2022-10-30,1380,45,28,0,1
2021-11-29,1380,5,85,1,1
2022-05-13,1380,177,22,0,1
2022-09-01,1380,186,35,0,1
2022-04-27,1380,31,93,1,1
2022-02-03,1380,283,63,0,1
2021-12-13,1380,76,72,0,1
2022-07-28,1380,87,55,0,1
2022-03-19,1380,191,86,1,1
2023-02-08,1381,284,28,0,1
2022-11-21,1381,278,80,1,1
2022-08-27,1381,203,12,0,1
2022-06-16,1381,216,16,0,1
2022-06-24,1381,149,71,0,1
2022-08-26,1381,109,60,1,1
2023-02-13,1381,58,66,0,1
2022-09-26,1381,173,83,0,1
2022-12-08,1381,166,119,0,1
2022-05-15,1381,108,92,0,1
2022-09-27,1381,203,84,0,1
2022-05-29,1381,28,53,0,1
2022-10-28,1381,290,77,0,1
2022-04-01,1381,107,74,1,1
2022-10-21,1381,22,81,0,1
2022-04-28,1381,25,26,0,1
2022-06-22,1381,180,24,0,1
2022-10-06,1381,20,109,1,1
2022-06-26,1381,173,41,0,1
2022-08-02,1381,137,105,0,1
2022-08-31,1381,143,48,0,1
2022-07-10,1381,118,81,1,1
2022-11-06,1381,153,77,1,1
2022-11-16,1381,50,76,0,1
2022-07-29,1381,279,92,0,1
2022-08-02,1381,63,24,0,1
2023-02-20,1381,248,65,1,1
2022-03-22,1381,112,61,1,1
2022-04-30,1381,49,80,0,1
2022-04-14,1381,87,82,0,1
2022-12-16,1381,181,41,0,1
2022-12-15,1381,221,104,0,1
2022-07-20,1381,5,88,1,1
2025-10-30,1382,205,90,0,1
2025-06-19,1382,268,36,0,1
2025-02-04,1382,40,92,1,1
2025-04-09,1382,63,29,0,1
2025-02-25,1382,197,87,0,1
2025-09-28,1382,1,50,0,1
2025-10-21,1382,138,117,0,1
2024-10-13,1383,40,92,1,1
2024-12-20,1383,147,118,0,1
2024-09-14,1383,210,50,0,1
2025-04-17,1383,193,74,0,1
2025-06-18,1383,145,77,1,1
2024-12-31,1383,267,57,0,1
2025-01-21,1383,238,105,1,1
2025-01-10,1383,172,75,0,1
2025-06-19,1383,11,14,0,1
2025-01-03,1383,76,13,0,1
2025-08-21,1383,110,70,1,1
2024-09-05,1383,176,25,0,1
2025-03-24,1383,97,110,0,1
2025-08-08,1383,243,99,1,1
2025-05-17,1383,59,72,0,1
2024-09-20,1383,100,79,0,1
2024-12-24,1383,227,75,0,1
2025-03-01,1383,157,89,0,1
2021-04-01,1384,253,65,0,1
2021-09-03,1384,30,31,0,1
2021-03-01,1384,183,27,0,1
2021-11-19,1384,242,40,0,1
2021-09-07,1384,63,41,0,1
2021-12-20,1384,206,107,1,1
2021-08-09,1384,293,101,0,1
2024-06-05,1385,153,77,1,1
2024-04-13,1385,174,93,0,1
2024-08-24,1385,279,5,0,1
2024-04-03,1385,21,34,0,1
2024-07-24,1385,11,118,0,1
2024-06-17,1385,137,73,0,1
2023-12-29,1385,239,38,0,1
2023-12-15,1385,65,55,0,1
2024-09-19,1385,204,75,0,1
2023-12-27,1385,33,110,1,1
2024-01-02,1385,133,42,0,1
2024-03-24,1385,56,85,0,1
2024-02-09,1385,292,92,1,1
2024-04-11,1385,21,113,0,1
2024-02-19,1385,106,54,0,1
2024-09-23,1385,217,6,0,1
2024-02-28,1385,143,107,0,1
2024-05-05,1385,204,56,0,1
2024-10-21,1385,134,74,0,1
2024-05-06,1385,186,105,0,1
2024-06-17,1385,131,100,0,1
2024-05-04,1385,146,60,0,1
2024-10-25,1385,145,36,0,1
2024-01-27,1385,213,6,0,1
2024-04-14,1385,167,67,1,1
2024-03-07,1385,100,38,0,1
2023-12-01,1385,86,118,0,1
2024-09-08,1385,231,58,0,1
2024-02-02,1385,257,109,0,1
2024-09-29,1385,168,28,0,1
2024-07-01,1385,52,6,0,1
2024-05-19,1385,194,91,0,1
2024-08-26,1385,259,59,0,1
2024-08-21,1385,204,12,0,1
2024-08-14,1385,180,21,0,1
2024-11-08,1386,203,77,0,1
2024-04-09,1386,79,68,0,1
2024-03-30,1386,168,62,0,1
2024-03-25,1386,23,107,0,1
2024-12-18,1386,7,63,0,1
2024-04-20,1386,259,96,1,1
2024-04-23,1386,286,14,0,1
2024-04-09,1386,13,43,0,1
2024-03-19,1386,281,45,0,1
2024-08-15,1386,40,92,1,1
2024-12-02,1386,3,56,0,1
2024-09-09,1386,98,73,0,1
2024-10-25,1386,157,12,0,1
2024-12-21,1386,4,29,0,1
2024-09-10,1386,255,27,0,1
2024-12-21,1386,98,25,0,1
2024-04-19,1386,123,60,0,1
2024-09-17,1386,79,25,0,1
2024-07-31,1386,177,50,0,1
2024-12-01,1386,68,35,0,1
2024-10-30,1386,260,82,1,1
2024-11-09,1386,166,10,0,1
2024-12-05,1386,217,28,0,1
2024-10-23,1386,111,77,0,1
2024-06-15,1386,98,38,0,1
2024-02-11,1386,248,44,0,1
2024-10-21,1386,126,96,0,1
2024-02-21,1386,267,82,0,1
2024-11-12,1386,252,12,0,1
2024-10-12,1386,212,64,0,1
2024-09-14,1386,266,67,1,1
2024-07-09,1386,154,27,0,1
2024-05-28,1386,146,54,0,1
2024-05-28,1386,231,108,0,1
2024-09-29,1386,16,24,0,1
2024-05-28,1386,287,56,0,1
2024-06-26,1386,8,54,0,1
2022-11-03,1387,202,23,0,1
2023-10-18,1387,158,98,0,1
2022-12-21,1387,35,13,0,1
2023-07-29,1387,106,68,0,1
2023-02-08,1387,293,42,0,1
2023-07-12,1387,279,100,0,1
2023-04-12,1387,129,53,0,1
2023-06-24,1387,9,44,0,1
2023-03-26,1387,97,100,0,1
2023-03-06,1387,293,86,0,1
2023-07-22,1387,112,61,1,1
2023-01-06,1387,75,84,1,1
2022-12-04,1387,78,20,0,1
2023-04-20,1387,214,22,0,1
2023-04-28,1387,281,39,0,1
2022-12-31,1387,212,31,0,1
2023-05-30,1387,138,79,0,1
2023-03-31,1387,235,101,1,1
2023-06-24,1387,205,84,0,1
2023-09-09,1387,187,70,0,1
2023-03-08,1387,6,89,0,1
2023-01-24,1387,49,36,0,1
2023-08-02,1387,230,21,0,1
2023-01-27,1387,49,20,0,1
2023-03-05,1387,228,17,0,1
2023-05-21,1387,197,84,0,1
2023-02-22,1387,235,80,0,1
2023-01-07,1387,271,9,0,1
2024-09-26,1388,136,77,1,1
2024-09-22,1388,154,79,0,1
2024-09-24,1388,22,97,0,1
2024-01-11,1388,129,90,0,1
2023-12-08,1388,184,99,0,1
2024-03-08,1388,131,75,0,1
2024-03-11,1388,298,62,0,1
2024-10-12,1388,229,98,0,1
2024-06-14,1388,85,109,1,1
2024-07-20,1388,17,81,0,1
2024-10-23,1388,11,104,0,1
2024-08-25,1388,141,28,0,1
2024-02-11,1388,290,12,0,1
2024-07-07,1388,210,11,0,1
2024-09-16,1388,46,90,0,1
2024-05-20,1388,127,17,0,1
2024-06-26,1388,258,33,0,1
2024-10-15,1388,2,63,0,1
2024-05-17,1388,174,76,0,1
2024-02-11,1388,59,52,0,1
2024-09-04,1388,237,79,0,1
2024-04-06,1388,66,98,0,1
2024-09-14,1389,152,95,0,1
2024-04-28,1389,219,19,0,1
2024-03-01,1389,295,77,0,1
2024-01-03,1389,4,61,0,1
2023-10-23,1389,171,35,0,1
2024-06-26,1389,30,62,0,1
2024-01-02,1389,225,60,0,1
2024-04-22,1389,245,16,0,1
2023-12-14,1389,125,14,0,1
2023-10-09,1389,275,86,0,1
2024-06-01,1389,95,59,0,1
2024-04-02,1389,183,67,1,1
2024-08-27,1389,297,59,0,1
2024-05-02,1389,69,106,1,1
2024-03-27,1389,82,61,0,1
2024-08-07,1389,184,114,0,1
2024-05-12,1389,116,30,0,1
2024-01-25,1389,279,45,0,1
2024-01-03,1389,93,71,1,1
2024-08-18,1389,255,22,0,1
2024-08-30,1389,224,109,0,1
2024-04-24,1389,136,77,1,1
2024-10-04,1389,273,55,0,1
2024-07-20,1389,66,64,0,1
2024-03-30,1389,278,36,0,1
2024-06-05,1389,136,77,1,1
2024-06-07,1390,40,49,0,1
2023-11-13,1390,256,53,0,1
2024-07-08,1390,241,35,0,1
2024-01-18,1390,234,94,0,1
2023-11-21,1390,51,74,0,1
2024-05-01,1390,26,79,1,1
2024-10-11,1390,121,88,0,1
2024-07-04,1390,108,95,0,1
2023-12-11,1390,199,85,1,1
2024-04-02,1390,80,101,1,1
2024-02-03,1390,113,106,0,1
2024-10-16,1390,104,24,0,1
2024-05-26,1390,203,6,0,1
2024-04-17,1390,136,44,0,1
2024-03-26,1390,145,83,1,1
2024-02-18,1390,30,5,0,1
2024-05-26,1390,64,84,0,1
2023-12-17,1390,79,53,0,1
2024-01-31,1390,205,28,0,1
2024-02-26,1390,240,8,0,1
2024-07-07,1390,110,70,1,1
2024-03-27,1390,282,51,0,1
2024-07-02,1390,165,72,1,1
2024-08-04,1390,123,87,1,1
2024-08-16,1390,175,66,0,1
2024-10-08,1390,39,10,0,1
2024-09-22,1390,110,70,1,1
2024-10-11,1390,292,81,0,1
2024-10-04,1390,159,44,0,1
2024-01-10,1390,235,41,0,1
2024-07-19,1390,61,22,0,1
2024-09-16,1390,287,83,0,1
2024-04-24,1390,68,76,1,1
2022-09-03,1391,87,66,0,1
2021-12-04,1391,236,11,0,1
2022-02-22,1391,255,88,1,1
2021-10-26,1391,78,87,0,1
2022-03-13,1391,80,13,0,1
2022-03-28,1391,25,12,0,1
2022-07-08,1391,160,12,0,1
2022-02-04,1391,195,70,0,1
2022-09-16,1391,4,27,0,1
2022-07-03,1391,94,62,0,1
2022-08-11,1391,275,13,0,1
2021-10-09,1391,203,17,0,1
2022-08-10,1391,275,9,0,1
2022-02-13,1391,261,66,0,1
2022-08-18,1391,282,62,1,1
2022-01-19,1391,140,100,0,1
2021-12-25,1391,92,55,0,1
2022-05-10,1391,4,69,1,1
2022-09-10,1391,93,71,1,1
2022-06-24,1391,227,28,0,1
2022-03-19,1391,275,27,0,1
2022-09-02,1391,83,100,0,1
2023-04-01,1392,146,65,0,1
2023-04-26,1392,45,68,1,1
2023-06-15,1392,17,19,0,1
2024-01-09,1392,290,103,1,1
2023-04-05,1392,139,92,0,1
2023-08-03,1392,94,80,1,1
2023-03-21,1392,59,16,0,1
2023-02-26,1392,28,97,0,1
2023-08-07,1392,296,103,0,1
2023-11-26,1392,128,119,0,1
2023-07-08,1392,256,50,0,1
2023-09-22,1392,193,33,0,1
2023-04-07,1392,40,10,0,1
2023-11-24,1392,165,26,0,1
2023-11-04,1392,77,52,0,1
2023-10-08,1392,142,83,0,1
2023-10-27,1392,177,45,0,1
2025-04-04,1393,236,111,0,1
2025-03-06,1393,85,66,0,1
2025-06-14,1393,142,48,0,1
2025-06-23,1393,75,41,0,1
2024-10-22,1393,189,88,0,1
2025-03-20,1393,283,53,0,1
2024-10-15,1393,257,17,0,1
2025-05-26,1393,129,5,0,1
2024-06-09,1394,7,111,0,1
2024-05-30,1394,44,77,0,1
2024-01-16,1394,295,24,0,1
2024-01-08,1394,112,56,1,1
2024-03-15,1394,177,71,0,1
2024-01-25,1394,85,35,0,1
2024-08-23,1394,258,97,0,1
2024-10-27,1394,291,113,0,1
2024-02-07,1394,279,27,0,1
2024-08-25,1394,275,83,0,1
2024-03-15,1394,97,103,0,1
2024-08-22,1394,13,54,0,1
2024-07-20,1394,127,42,0,1
2024-11-11,1394,264,104,0,1
2024-01-17,1394,179,13,0,1
2024-05-23,1394,204,70,0,1
2024-02-10,1394,21,33,0,1
2024-03-27,1394,178,68,0,1
2024-09-24,1394,271,57,0,1
2024-08-15,1394,181,75,0,1
2024-09-18,1394,22,43,0,1
2024-09-24,1394,12,38,0,1
2024-10-30,1394,251,54,0,1
2024-02-20,1395,295,7,0,1
2024-03-10,1395,12,47,0,1
2024-08-15,1395,195,22,0,1
2024-01-06,1395,90,14,0,1
2024-06-03,1395,268,57,0,1
2024-03-14,1395,272,21,0,1
2024-09-02,1395,258,33,0,1
2024-09-01,1395,175,15,0,1
2024-09-08,1395,162,69,1,1
2024-05-05,1395,29,101,0,1
2024-01-16,1395,177,95,0,1
2024-02-08,1395,203,18,0,1
2024-06-12,1395,52,29,0,1
2024-05-06,1395,236,111,0,1
2024-05-13,1395,68,46,0,1
2024-05-15,1395,219,49,0,1
2023-11-28,1395,247,76,1,1
2024-06-28,1395,3,25,0,1
2024-02-05,1395,223,85,0,1
2024-03-11,1395,280,6,0,1
2024-05-08,1395,3,30,0,1
2023-09-19,1395,33,38,0,1
2024-08-28,1395,98,42,0,1
2024-01-22,1395,206,99,1,1
2024-02-12,1395,138,88,0,1
2024-02-25,1395,122,49,0,1
2023-11-16,1395,238,65,0,1
2024-03-14,1395,12,84,0,1
2024-02-01,1395,267,25,0,1
2024-04-08,1395,196,30,0,1
2024-02-11,1395,273,48,0,1
2024-03-24,1395,129,116,0,1
2024-04-04,1395,121,106,1,1
2023-10-28,1395,152,47,0,1
2024-08-19,1395,94,80,1,1
2024-01-11,1395,235,13,0,1
2024-04-22,1395,160,80,1,1
2023-09-28,1395,116,75,1,1
2024-06-17,1395,8,31,0,1
2024-12-12,1396,2,85,0,1
2025-01-18,1396,198,9,0,1
2024-08-09,1396,172,46,0,1
2025-03-12,1396,158,56,0,1
2025-01-19,1396,36,74,0,1
