policy_id,policy_start_date,vehicle_type,policy_type,region,vehicle_age,driver_age,base_premium,discount_pct,final_premium,expected_claim_cost,policy_year,underwriting_margin,premium_per_vehicle_age,discount_applied,discount_bucket,avg_vehicle_premium,premium_deviation_pct,risk_adjusted_discount,pricing_status,effective_price_index
POL10520,8/8/2024,SUV,Comprehensive,West,6,26,17300,10,15570,11046.37045,2024,4523.629546,2224.285714,1,Medium,16035.20315,-2.901136588,1.428571429,Profitable,0.970988634
POL10521,12/6/2023,Sedan,Comprehensive,North,4,42,13700,0,13700,10297.93803,2023,3402.061966,2740,0,No Discount,13138.71795,4.271969712,0,Profitable,1.042719697
POL10522,11/5/2024,SUV,Comprehensive,South,1,26,15800,0,15800,7590.731761,2024,8209.268239,7900,0,No Discount,16035.20315,-1.466792428,0,Profitable,0.985332076
POL10523,5/18/2024,Hatchback,Comprehensive,West,12,58,14100,0,14100,9858.746713,2024,4241.253287,1084.615385,0,No Discount,11091.59585,27.12327601,0,Profitable,1.27123276
POL10524,7/1/2023,SUV,Comprehensive,East,3,32,16400,0,16400,11468.08646,2023,4931.913537,4100,0,No Discount,16035.20315,2.274974949,0,Profitable,1.022749749
POL10525,4/24/2024,SUV,Third Party,East,2,51,13600,0,13600,7676.881858,2024,5923.118142,4533.333333,0,No Discount,16035.20315,-15.18660614,0,Profitable,0.848133939
POL10526,4/3/2024,Sedan,Comprehensive,East,13,55,16400,0,16400,6672.502569,2024,9727.497431,1171.428571,0,No Discount,13138.71795,24.82191995,0,Profitable,1.248219199
POL10527,4/24/2023,SUV,Third Party,East,14,63,17200,0,17200,13336.28656,2023,3863.713442,1146.666667,0,No Discount,16035.20315,7.263998117,0,Profitable,1.072639981
POL10528,12/9/2024,SUV,Comprehensive,North,3,49,16400,10,14760,8515.302627,2024,6244.697373,3690,1,Medium,16035.20315,-7.952522546,2.5,Profitable,0.920474775
POL10529,3/15/2023,Hatchback,Comprehensive,West,2,43,11100,15,9435,7280.572549,2023,2154.427451,3145,1,High,11091.59585,-14.9355951,5,Profitable,0.850644049
POL10530,11/25/2024,Sedan,Comprehensive,North,2,41,13100,15,11135,7346.912773,2024,3788.087227,3711.666667,1,High,13138.71795,-15.25048301,5,Profitable,0.84749517
POL10531,4/23/2023,Sedan,Comprehensive,South,10,52,15500,5,14725,9864.49132,2023,4860.50868,1338.636364,1,Low,13138.71795,12.07333971,0.454545455,Profitable,1.120733397
POL10532,7/20/2024,SUV,Third Party,East,4,64,14200,5,13490,9124.009937,2024,4365.990063,2698,1,Low,16035.20315,-15.87259683,1,Profitable,0.841274032
POL10533,5/25/2024,Luxury,Third Party,South,2,21,20600,5,19570,12519.33697,2024,7050.663035,6523.333333,1,Low,20650.76512,-5.233535504,1.666666667,Profitable,0.947664645
POL10534,10/16/2024,Hatchback,Third Party,South,14,37,12200,10,10980,5137.447258,2024,5842.552742,732,1,Medium,11091.59585,-1.006129746,0.666666667,Profitable,0.989938703
POL10535,2/8/2024,SUV,Third Party,East,10,35,16000,10,14400,10384.19098,2024,4015.809015,1309.090909,1,Medium,16035.20315,-10.19758297,0.909090909,Profitable,0.89802417
POL10536,8/10/2023,Luxury,Comprehensive,South,13,33,24400,0,24400,15348.64659,2023,9051.353407,1742.857143,0,No Discount,20650.76512,18.1554284,0,Profitable,1.181554284
POL10537,3/13/2024,Sedan,Comprehensive,West,10,42,15500,10,13950,5951.224054,2024,7998.775946,1268.181818,1,Medium,13138.71795,6.174742882,0.909090909,Profitable,1.061747429
POL10538,12/21/2024,Sedan,Comprehensive,West,13,63,16400,0,16400,12221.25921,2024,4178.740786,1171.428571,0,No Discount,13138.71795,24.82191995,0,Profitable,1.248219199
POL10539,8/27/2023,SUV,Third Party,East,7,29,15100,15,12835,5288.153511,2023,7546.846489,1604.375,1,High,16035.20315,-19.95735954,1.875,Profitable,0.800426405
POL10540,8/22/2023,SUV,Comprehensive,North,7,35,17600,10,15840,6731.328819,2023,9108.671181,1980,1,Medium,16035.20315,-1.217341269,1.25,Profitable,0.987826587
POL10541,10/3/2023,Hatchback,Comprehensive,West,0,37,10500,10,9450,7325.508575,2023,2124.491425,9450,1,Medium,11091.59585,-14.80035757,10,Profitable,0.851996424
POL10542,5/8/2024,Sedan,Third Party,West,9,54,12700,5,12065,5092.503885,2024,6972.496115,1206.5,1,Low,13138.71795,-8.17216682,0.5,Profitable,0.918278332
POL10543,12/28/2024,Hatchback,Third Party,North,3,23,10900,15,9265,4321.276878,2024,4943.723122,2316.25,1,High,11091.59585,-16.46828708,3.75,Profitable,0.835317129
POL10544,8/6/2024,Sedan,Third Party,West,10,28,13000,0,13000,5306.708237,2024,7693.291763,1181.818182,0,No Discount,13138.71795,-1.055795164,0,Profitable,0.989442048
POL10545,10/11/2024,Hatchback,Third Party,North,12,52,11600,15,9860,4614.935206,2024,5245.064794,758.4615385,1,High,11091.59585,-11.10386515,1.153846154,Profitable,0.888961349
POL10546,5/30/2024,Hatchback,Third Party,East,7,43,10100,0,10100,7390.429506,2024,2709.570494,1262.5,0,No Discount,11091.59585,-8.940064703,0,Profitable,0.910599353
POL10547,1/11/2023,Sedan,Comprehensive,North,5,30,14000,5,13300,6086.499142,2023,7213.500858,2216.666667,1,Low,13138.71795,1.22753264,0.833333333,Profitable,1.012275326
POL10548,12/21/2023,Hatchback,Third Party,East,0,21,10000,5,9500,4964.561179,2023,4535.438821,9500,1,Low,11091.59585,-14.34956581,5,Profitable,0.856504342
POL10549,3/14/2024,Hatchback,Comprehensive,North,5,33,12000,0,12000,7426.740098,2024,4573.259902,2000,0,No Discount,11091.59585,8.190022135,0,Profitable,1.081900221
POL10550,2/3/2024,Hatchback,Third Party,East,6,33,9800,15,8330,6295.878344,2024,2034.121656,1190,1,High,11091.59585,-24.89809297,2.142857143,Profitable,0.75101907
POL10551,10/21/2024,Hatchback,Comprehensive,North,8,32,12900,5,12255,9011.005524,2024,3243.994476,1361.666667,1,Low,11091.59585,10.48906011,0.555555556,Profitable,1.104890601
POL10552,11/23/2023,Hatchback,Comprehensive,West,6,59,12300,5,11685,8237.677085,2023,3447.322915,1669.285714,1,Low,11091.59585,5.350034054,0.714285714,Profitable,1.053500341
POL10553,5/2/2024,Hatchback,Comprehensive,North,5,39,12000,10,10800,6535.71528,2024,4264.28472,1800,1,Medium,11091.59585,-2.628980078,1.666666667,Profitable,0.973710199
POL10554,9/27/2023,Sedan,Third Party,East,7,45,12100,10,10890,5573.135591,2023,5316.864409,1361.25,1,Medium,13138.71795,-17.11520072,1.25,Profitable,0.828847993
POL10555,7/10/2023,Sedan,Third Party,South,2,48,10600,5,10070,5665.610725,2023,4404.389275,3356.666667,1,Low,13138.71795,-23.35629672,1.666666667,Profitable,0.766437033
POL10556,12/20/2024,Hatchback,Comprehensive,West,6,28,12300,0,12300,8785.364069,2024,3514.635931,1757.142857,0,No Discount,11091.59585,10.89477269,0,Profitable,1.108947727
POL10557,6/27/2024,SUV,Third Party,East,11,51,16300,5,15485,8285.399777,2024,7199.600223,1290.416667,1,Low,16035.20315,-3.4312203,0.416666667,Profitable,0.965687797
POL10558,11/4/2023,SUV,Third Party,South,4,40,14200,0,14200,7175.244928,2023,7024.755072,2840,0,No Discount,16035.20315,-11.44483876,0,Profitable,0.885551612
POL10559,6/8/2024,Sedan,Comprehensive,North,3,33,13400,0,13400,6782.383798,2024,6617.616202,3350,0,No Discount,13138.71795,1.988641908,0,Profitable,1.019886419
POL10560,9/30/2023,Hatchback,Third Party,East,12,43,11600,0,11600,5602.989944,2023,5997.010056,892.3076923,0,No Discount,11091.59585,4.583688064,0,Profitable,1.045836881
POL10561,4/18/2024,SUV,Comprehensive,North,0,48,15500,10,13950,6442.066498,2024,7507.933502,13950,1,Medium,16035.20315,-13.0039085,10,Profitable,0.869960915
POL10562,1/2/2023,SUV,Comprehensive,South,6,33,17300,10,15570,8705.907598,2023,6864.092402,2224.285714,1,Medium,16035.20315,-2.901136588,1.428571429,Profitable,0.970988634
POL10563,4/4/2023,Sedan,Comprehensive,South,4,37,13700,5,13015,8408.362306,2023,4606.637694,2603,1,Low,13138.71795,-0.941628774,1,Profitable,0.990583712
POL10564,7/20/2023,Sedan,Comprehensive,North,6,50,14300,5,13585,7815.062584,2023,5769.937416,1940.714286,1,Low,13138.71795,3.396694054,0.714285714,Profitable,1.033966941
POL10565,11/24/2024,Luxury,Comprehensive,East,1,36,20800,0,20800,8732.791586,2024,12067.20841,10400,0,No Discount,20650.76512,0.722660272,0,Profitable,1.007226603
POL10566,4/25/2024,SUV,Comprehensive,West,7,47,17600,0,17600,9713.450721,2024,7886.549279,2200,0,No Discount,16035.20315,9.758509701,0,Profitable,1.097585097
POL10567,8/20/2023,Hatchback,Third Party,East,10,51,11000,10,9900,4898.255967,2023,5001.744033,900,1,Medium,11091.59585,-10.74323174,0.909090909,Profitable,0.892567683
POL10568,12/25/2024,Sedan,Comprehensive,South,5,58,14000,0,14000,10230.40794,2024,3769.592059,2333.333333,0,No Discount,13138.71795,6.555297516,0,Profitable,1.065552975
POL10569,12/12/2024,SUV,Third Party,East,7,41,15100,15,12835,8562.833833,2024,4272.166167,1604.375,1,High,16035.20315,-19.95735954,1.875,Profitable,0.800426405
POL10570,10/29/2024,Sedan,Comprehensive,West,5,48,14000,10,12600,9813.693773,2024,2786.306227,2100,1,Medium,13138.71795,-4.100232236,1.666666667,Profitable,0.958997678
POL10571,1/6/2024,Sedan,Third Party,North,10,56,13000,15,11050,4465.457472,2024,6584.542528,1004.545455,1,High,13138.71795,-15.89742589,1.363636364,Profitable,0.841025741
POL10572,10/15/2023,Sedan,Third Party,West,13,39,13900,0,13900,7450.243563,2023,6449.756437,992.8571429,0,No Discount,13138.71795,5.794188248,0,Profitable,1.057941882
POL10573,11/26/2024,Sedan,Third Party,South,7,53,12100,15,10285,4878.105858,2024,5406.894142,1285.625,1,High,13138.71795,-21.71991179,1.875,Profitable,0.782800882
POL10574,12/20/2024,Sedan,Third Party,East,8,36,12400,10,11160,5682.448776,2024,5477.551224,1240,1,Medium,13138.71795,-15.06020569,1.111111111,Profitable,0.849397943
POL10575,1/10/2024,Luxury,Comprehensive,South,2,44,21100,5,20045,13325.22351,2024,6719.776494,6681.666667,1,Low,20650.76512,-2.933378598,1.666666667,Profitable,0.970666214
POL10576,10/9/2023,Sedan,Third Party,East,2,44,10600,10,9540,6704.895606,2023,2835.104394,3180,1,Medium,13138.71795,-27.39017584,3.333333333,Profitable,0.726098242
POL10577,4/8/2024,SUV,Comprehensive,North,4,64,16700,0,16700,9368.073812,2024,7331.926188,3340,0,No Discount,16035.20315,4.145858637,0,Profitable,1.041458586
POL10578,12/17/2023,Sedan,Comprehensive,West,6,21,16300,0,16300,11277.72163,2023,5022.27837,2328.571429,0,No Discount,13138.71795,24.06081068,0,Profitable,1.240608107
POL10579,1/13/2024,Sedan,Comprehensive,West,5,41,14000,10,12600,7718.532768,2024,4881.467232,2100,1,Medium,13138.71795,-4.100232236,1.666666667,Profitable,0.958997678
POL10580,10/21/2023,SUV,Comprehensive,South,3,35,16400,0,16400,7638.500271,2023,8761.499729,4100,0,No Discount,16035.20315,2.274974949,0,Profitable,1.022749749
POL10581,3/11/2023,Luxury,Third Party,East,6,24,21800,5,20710,9160.888206,2023,11549.11179,2958.571429,1,Low,20650.76512,0.286841069,0.714285714,Profitable,1.002868411
POL10582,12/26/2024,Sedan,Comprehensive,West,1,30,12800,0,12800,5175.352748,2024,7624.647252,6400,0,No Discount,13138.71795,-2.5780137,0,Profitable,0.974219863
POL10583,5/17/2024,Hatchback,Comprehensive,South,12,57,14100,0,14100,11170.4048,2024,2929.595199,1084.615385,0,No Discount,11091.59585,27.12327601,0,Profitable,1.27123276
POL10584,7/16/2023,Hatchback,Comprehensive,North,7,50,12600,10,11340,5547.809511,2023,5792.190489,1417.5,1,Medium,11091.59585,2.239570918,1.25,Profitable,1.022395709
POL10585,8/24/2024,SUV,Comprehensive,West,12,48,19100,15,16235,8180.302428,2024,8054.697572,1248.846154,1,High,16035.20315,1.24598892,1.153846154,Profitable,1.012459889
POL10586,11/28/2024,Sedan,Third Party,East,14,45,14200,5,13490,7866.984854,2024,5623.015146,899.3333333,1,Low,13138.71795,2.673640249,0.333333333,Profitable,1.026736402
POL10587,7/5/2024,Luxury,Comprehensive,North,14,62,24700,0,24700,18016.696,2024,6683.304001,1646.666667,0,No Discount,20650.76512,19.60815907,0,Profitable,1.196081591
POL10588,7/28/2023,Hatchback,Comprehensive,West,7,37,12600,0,12600,6093.659243,2023,6506.340757,1575,0,No Discount,11091.59585,13.59952324,0,Profitable,1.135995232
POL10589,10/18/2024,SUV,Third Party,North,5,55,14500,0,14500,8009.749387,2024,6490.250613,2416.666667,0,No Discount,16035.20315,-9.573955076,0,Profitable,0.904260449
POL10590,3/20/2024,Sedan,Comprehensive,North,0,51,12500,0,12500,9662.774392,2024,2837.225608,12500,0,No Discount,13138.71795,-4.861341504,0,Profitable,0.951386585
POL10591,1/6/2023,SUV,Third Party,East,8,54,15400,0,15400,9089.672542,2023,6310.327458,1711.111111,0,No Discount,16035.20315,-3.961304012,0,Profitable,0.96038696
POL10592,6/15/2024,Hatchback,Comprehensive,South,1,24,12800,5,12160,8340.559937,2024,3819.440063,6080,1,Low,11091.59585,9.632555764,2.5,Profitable,1.096325558
POL10593,1/13/2023,Hatchback,Third Party,East,2,63,8600,0,8600,5825.072929,2023,2774.927071,2866.666667,0,No Discount,11091.59585,-22.46381747,0,Profitable,0.775361825
POL10594,2/23/2024,Sedan,Comprehensive,West,9,64,15200,10,13680,8819.939342,2024,4860.060658,1368,1,Medium,13138.71795,4.119747858,1,Profitable,1.041197479
POL10595,5/25/2023,SUV,Comprehensive,East,3,33,16400,5,15580,9583.463249,2023,5996.536751,3895,1,Low,16035.20315,-2.838773799,1.25,Profitable,0.971612262
POL10596,4/7/2024,Sedan,Third Party,East,11,36,13300,0,13300,7550.0529,2024,5749.9471,1108.333333,0,No Discount,13138.71795,1.22753264,0,Profitable,1.012275326
POL10597,10/11/2023,Sedan,Comprehensive,East,5,28,14000,5,13300,9211.507434,2023,4088.492566,2216.666667,1,Low,13138.71795,1.22753264,0.833333333,Profitable,1.012275326
POL10598,7/20/2023,Hatchback,Comprehensive,East,7,64,12600,15,10710,7006.115105,2023,3703.884895,1338.75,1,High,11091.59585,-3.440405244,1.875,Profitable,0.965595948
POL10599,11/9/2023,Hatchback,Third Party,South,1,25,8300,10,7470,4177.904648,2023,3292.095352,3735,1,Medium,11091.59585,-32.65171122,5,Profitable,0.673482888
POL10600,9/1/2024,SUV,Third Party,North,13,26,16900,15,14365,7108.632102,2024,7256.367898,1026.071429,1,High,16035.20315,-10.41585274,1.071428571,Profitable,0.895841473
POL10601,9/11/2024,Sedan,Comprehensive,West,9,38,15200,0,15200,9408.626658,2024,5791.373342,1520,0,No Discount,13138.71795,15.68860873,0,Profitable,1.156886087
POL10602,4/1/2024,Hatchback,Comprehensive,West,7,23,14600,10,13140,9002.718554,2024,4137.281446,1642.5,1,Medium,11091.59585,18.46807424,1.25,Profitable,1.184680742
POL10603,4/6/2023,Luxury,Third Party,North,2,25,18600,10,16740,12189.57799,2023,4550.422012,5580,1,Medium,20650.76512,-18.93762822,3.333333333,Profitable,0.810623718
POL10604,10/18/2023,Luxury,Comprehensive,West,6,31,22300,5,21185,15085.32386,2023,6099.676139,3026.428571,1,Low,20650.76512,2.586997974,0.714285714,Profitable,1.02586998
POL10605,1/28/2024,Sedan,Comprehensive,North,1,61,12800,0,12800,5456.343636,2024,7343.656364,6400,0,No Discount,13138.71795,-2.5780137,0,Profitable,0.974219863
POL10606,5/5/2023,Hatchback,Third Party,West,6,50,9800,10,8820,3988.40846,2023,4831.59154,1260,1,Medium,11091.59585,-20.48033373,1.428571429,Profitable,0.795196663
POL10607,9/5/2023,Sedan,Comprehensive,South,9,50,15200,0,15200,6180.882282,2023,9019.117718,1520,0,No Discount,13138.71795,15.68860873,0,Profitable,1.156886087
POL10608,11/30/2023,Hatchback,Third Party,South,2,31,8600,0,8600,6312.218388,2023,2287.781612,2866.666667,0,No Discount,11091.59585,-22.46381747,0,Profitable,0.775361825
POL10609,11/15/2024,Hatchback,Third Party,South,1,32,8300,0,8300,6397.36227,2024,1902.63773,4150,0,No Discount,11091.59585,-25.16856802,0,Profitable,0.74831432
POL10610,11/27/2023,Sedan,Third Party,East,4,46,11200,15,9520,6784.391745,2023,2735.608255,1904,1,High,13138.71795,-27.54239769,3,Profitable,0.724576023
POL10611,5/5/2024,Hatchback,Third Party,West,11,33,11300,5,10735,4320.869581,2024,6414.130419,894.5833333,1,Low,11091.59585,-3.215009365,0.416666667,Profitable,0.967849906
POL10612,4/18/2024,Hatchback,Comprehensive,East,7,27,12600,0,12600,7626.442742,2024,4973.557258,1575,0,No Discount,11091.59585,13.59952324,0,Profitable,1.135995232
POL10613,7/28/2024,Hatchback,Comprehensive,South,10,37,13500,0,13500,7114.794731,2024,6385.205269,1227.272727,0,No Discount,11091.59585,21.7137749,0,Profitable,1.217137749
POL10614,6/3/2024,Luxury,Third Party,West,5,49,19500,5,18525,9539.090969,2024,8985.909031,3087.5,1,Low,20650.76512,-10.2938807,0.833333333,Profitable,0.897061193
POL10615,10/24/2024,Hatchback,Comprehensive,North,3,57,11400,10,10260,6091.941426,2024,4168.058574,2565,1,Medium,11091.59585,-7.497531074,2.5,Profitable,0.925024689
POL10616,3/6/2024,Sedan,Third Party,South,4,57,11200,10,10080,4652.524416,2024,5427.475584,2016,1,Medium,13138.71795,-23.28018579,2,Profitable,0.767198142
POL10617,10/21/2024,SUV,Third Party,South,5,52,14500,5,13775,5822.309181,2024,7952.690819,2295.833333,1,Low,16035.20315,-14.09525732,0.833333333,Profitable,0.859047427
POL10618,1/30/2023,Sedan,Comprehensive,North,10,49,15500,0,15500,8291.327916,2023,7208.672084,1409.090909,0,No Discount,13138.71795,17.97193654,0,Profitable,1.179719365
POL10619,1/2/2024,Hatchback,Third Party,East,5,26,9500,10,8550,6123.580145,2024,2426.419855,1425,1,Medium,11091.59585,-22.91460923,1.666666667,Profitable,0.770853908
POL10620,5/28/2023,SUV,Comprehensive,South,4,40,16700,5,15865,9742.07671,2023,6122.92329,3173,1,Low,16035.20315,-1.061434295,1,Profitable,0.989385657
POL10621,10/5/2023,SUV,Third Party,South,12,62,16600,0,16600,9990.670323,2023,6609.329677,1276.923077,0,No Discount,16035.20315,3.522230741,0,Profitable,1.035222307
POL10622,8/2/2024,Luxury,Comprehensive,West,2,41,21100,10,18990,9794.582606,2024,9195.417394,6330,1,Medium,20650.76512,-8.042148146,3.333333333,Profitable,0.919578519
POL10623,6/30/2023,SUV,Comprehensive,South,1,22,17800,0,17800,11137.33053,2023,6662.669465,8900,0,No Discount,16035.20315,11.00576549,0,Profitable,1.110057655
POL10624,5/24/2023,Sedan,Third Party,East,10,44,13000,10,11700,7282.972442,2023,4417.027558,1063.636364,1,Medium,13138.71795,-10.95021565,0.909090909,Profitable,0.890497844
POL10625,1/4/2023,Sedan,Comprehensive,West,14,37,16700,10,15030,11975.68004,2023,3054.319964,1002,1,Medium,13138.71795,14.39472298,0.666666667,Profitable,1.14394723
POL10626,11/17/2023,SUV,Comprehensive,East,1,62,15800,10,14220,6272.968664,2023,7947.031336,7110,1,Medium,16035.20315,-11.32011318,5,Profitable,0.886798868
POL10627,2/14/2024,Hatchback,Third Party,East,12,23,13600,0,13600,9120.071597,2024,4479.928403,1046.153846,0,No Discount,11091.59585,22.61535842,0,Profitable,1.226153584
POL10628,7/1/2023,Sedan,Comprehensive,West,5,50,14000,0,14000,6403.014072,2023,7596.985928,2333.333333,0,No Discount,13138.71795,6.555297516,0,Profitable,1.065552975
POL10629,4/6/2023,Hatchback,Comprehensive,West,0,33,10500,5,9975,6592.419059,2023,3382.580941,9975,1,Low,11091.59585,-10.0670441,5,Profitable,0.899329559
POL10630,10/30/2023,Hatchback,Third Party,South,8,40,10400,10,9360,4168.722419,2023,5191.277581,1040,1,Medium,11091.59585,-15.61178273,1.111111111,Profitable,0.843882173
POL10631,12/2/2023,Hatchback,Comprehensive,South,11,60,13800,0,13800,5673.69837,2023,8126.30163,1150,0,No Discount,11091.59585,24.41852546,0,Profitable,1.244185255
POL10632,6/5/2024,Hatchback,Third Party,West,6,22,11800,0,11800,7307.245357,2024,4492.754643,1685.714286,0,No Discount,11091.59585,6.3868551,0,Profitable,1.063868551
POL10633,2/12/2024,Sedan,Comprehensive,North,13,22,18400,0,18400,13913.2286,2024,4486.771399,1314.285714,0,No Discount,13138.71795,40.04410531,0,Profitable,1.400441053
POL10634,6/5/2023,Hatchback,Third Party,North,9,34,10700,10,9630,4343.07484,2023,5286.92516,963,1,Medium,11091.59585,-13.17750724,1,Profitable,0.868224928
POL10635,11/4/2024,Luxury,Comprehensive,West,5,56,22000,15,18700,12916.75446,2024,5783.245544,3116.666667,1,High,20650.76512,-9.446454467,2.5,Profitable,0.905535455
POL10636,9/30/2024,SUV,Comprehensive,North,0,56,15500,5,14725,9313.241046,2024,5411.758954,14725,1,Low,16035.20315,-8.17079231,5,Profitable,0.918292077
POL10637,10/24/2024,Hatchback,Third Party,East,4,24,11200,0,11200,5052.430444,2024,6147.569556,2240,0,No Discount,11091.59585,0.977353993,0,Profitable,1.00977354
POL10638,12/18/2024,SUV,Third Party,North,6,34,14800,0,14800,6667.525132,2024,8132.474868,2114.285714,0,No Discount,16035.20315,-7.703071388,0,Profitable,0.922969286
POL10639,6/10/2024,Hatchback,Comprehensive,East,11,54,13800,0,13800,10456.34345,2024,3343.656547,1150,0,No Discount,11091.59585,24.41852546,0,Profitable,1.244185255
POL10640,9/7/2024,Hatchback,Third Party,East,0,51,8000,0,8000,4973.94138,2024,3026.05862,8000,0,No Discount,11091.59585,-27.87331858,0,Profitable,0.721266814
